campaign_name,dataset_name,image_name,latitude,longitude,image_url,image_width,image_height
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013455_466_FC16.png,-33.432309,115.213194,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013455_966_FC16.png,-33.432311,115.2132,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013456_465_FC16.png,-33.432313,115.213206,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013456_965_FC16.png,-33.432315,115.213212,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013457_464_FC16.png,-33.432317,115.213217,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013457_964_FC16.png,-33.432318,115.213221,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013458_464_FC16.png,-33.43232,115.213224,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013458_963_FC16.png,-33.432322,115.213228,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013459_463_FC16.png,-33.432323,115.213232,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013459_962_FC16.png,-33.432324,115.213238,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013500_462_FC16.png,-33.432325,115.213243,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013500_962_FC16.png,-33.432326,115.213248,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013501_461_FC16.png,-33.432328,115.21325,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013501_961_FC16.png,-33.43233,115.213249,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013502_460_FC16.png,-33.432332,115.213247,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013502_960_FC16.png,-33.432334,115.213242,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013503_460_FC16.png,-33.432336,115.213235,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013503_959_FC16.png,-33.432336,115.213228,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013504_459_FC16.png,-33.432336,115.213222,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013504_958_FC16.png,-33.432335,115.213216,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013505_458_FC16.png,-33.432334,115.213214,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013505_958_FC16.png,-33.432334,115.213217,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013506_457_FC16.png,-33.432333,115.213221,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013506_957_FC16.png,-33.432332,115.213225,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013507_457_FC16.png,-33.432332,115.213229,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013507_956_FC16.png,-33.432331,115.213234,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013508_456_FC16.png,-33.43233,115.213238,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013508_956_FC16.png,-33.43233,115.213244,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013509_455_FC16.png,-33.43233,115.213249,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013509_955_FC16.png,-33.43233,115.213255,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013510_455_FC16.png,-33.432331,115.21326,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013510_954_FC16.png,-33.432331,115.213265,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013511_454_FC16.png,-33.432332,115.213269,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013511_954_FC16.png,-33.432332,115.213275,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013512_453_FC16.png,-33.432332,115.213279,,1388,1038
,,,,,,,
AUV2015,r20150529_013035_wa-gb-auv-12c,PR_20150529_013512_953_FC16.png,-33.432331,115.213285,,1388,1038
,,,,,,,
