campaign_name,dataset_name,image_name,latitude,longitude,image_url,image_width,image_height
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045459_528_FC16.png,-33.3635499,115.2331076,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045500_028_FC16.png,-33.3635503,115.233113,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045500_528_FC16.png,-33.3635505,115.2331186,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045501_028_FC16.png,-33.3635507,115.2331244,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045501_528_FC16.png,-33.3635505,115.2331299,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045502_028_FC16.png,-33.3635502,115.2331353,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045502_528_FC16.png,-33.3635498,115.2331408,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045503_028_FC16.png,-33.3635494,115.2331466,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045503_528_FC16.png,-33.3635484,115.2331523,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045504_028_FC16.png,-33.3635474,115.2331583,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045504_528_FC16.png,-33.3635463,115.2331642,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045505_028_FC16.png,-33.3635452,115.2331709,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045505_528_FC16.png,-33.3635439,115.2331774,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045506_028_FC16.png,-33.3635423,115.233184,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045506_528_FC16.png,-33.3635412,115.2331906,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045507_028_FC16.png,-33.3635398,115.2331974,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045507_527_FC16.png,-33.3635383,115.2332043,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045508_027_FC16.png,-33.3635374,115.2332114,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045508_527_FC16.png,-33.3635367,115.2332183,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045509_026_FC16.png,-33.363536,115.2332252,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045509_526_FC16.png,-33.3635356,115.233232,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045510_026_FC16.png,-33.3635354,115.2332384,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045510_526_FC16.png,-33.3635352,115.2332447,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045511_026_FC16.png,-33.3635354,115.2332507,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045511_526_FC16.png,-33.3635356,115.2332565,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045512_026_FC16.png,-33.3635364,115.2332622,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045512_526_FC16.png,-33.3635365,115.2332678,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045513_026_FC16.png,-33.3635371,115.2332731,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045513_525_FC16.png,-33.3635379,115.2332782,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045514_025_FC16.png,-33.3635386,115.233283,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045514_525_FC16.png,-33.3635392,115.2332879,,1388,1038
,,,,,,,
AUV2015,r20150528_044923_wa-gb-auv-11b,PR_20150528_045515_025_FC16.png,-33.3635395,115.233293,,1388,1038
,,,,,,,
