campaign_name,dataset_name,image_name,latitude,longitude,image_url,image_width,image_height
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024724_331_AC16.png,-33.3768628,115.3555667,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024724_831_AC16.png,-33.37686,115.3555738,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024725_331_AC16.png,-33.3768567,115.3555807,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024725_831_AC16.png,-33.376853,115.3555868,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024726_331_AC16.png,-33.3768502,115.355593,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024726_831_AC16.png,-33.3768482,115.3556,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024727_331_AC16.png,-33.3768462,115.3556063,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024727_831_AC16.png,-33.3768443,115.3556112,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024728_331_AC16.png,-33.3768435,115.3556161,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024728_832_AC16.png,-33.3768438,115.355621,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024729_332_AC16.png,-33.3768439,115.3556258,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024729_832_AC16.png,-33.3768435,115.35563,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024730_332_AC16.png,-33.3768434,115.3556332,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024730_832_AC16.png,-33.3768441,115.3556358,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024731_332_AC16.png,-33.3768452,115.3556378,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024731_832_AC16.png,-33.3768464,115.3556392,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024732_332_AC16.png,-33.3768478,115.3556402,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024732_833_AC16.png,-33.3768496,115.3556405,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024733_333_AC16.png,-33.3768518,115.3556408,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024733_833_AC16.png,-33.376854,115.355641,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024734_333_AC16.png,-33.3768561,115.3556412,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024734_833_AC16.png,-33.3768581,115.3556414,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024735_333_AC16.png,-33.3768596,115.3556413,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024735_833_AC16.png,-33.376861,115.3556411,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024736_333_AC16.png,-33.3768624,115.3556412,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024736_834_AC16.png,-33.3768642,115.3556414,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024737_334_AC16.png,-33.3768659,115.3556417,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024737_834_AC16.png,-33.3768677,115.3556424,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024738_334_AC16.png,-33.376869,115.3556439,,1388,1038
,,,,,,,
AUV2015,r20150528_023906_wa-gb-auv-09b,PR_20150528_024738_834_AC16.png,-33.37687,115.3556462,,1388,1038
,,,,,,,
