campaign_name,dataset_name,image_name,latitude,longitude,image_url,image_width,image_height
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011806_018_AC16.png,-33.4213902,115.3608409,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011806_517_AC16.png,-33.421389,115.3608452,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011807_017_AC16.png,-33.421388,115.3608506,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011807_517_AC16.png,-33.4213878,115.3608555,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011808_017_AC16.png,-33.4213881,115.3608602,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011808_516_AC16.png,-33.4213888,115.3608635,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011809_016_AC16.png,-33.4213897,115.3608671,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011809_516_AC16.png,-33.4213906,115.3608692,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011810_016_AC16.png,-33.4213921,115.3608719,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011810_515_AC16.png,-33.4213941,115.3608731,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011811_015_AC16.png,-33.4213965,115.3608758,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011811_515_AC16.png,-33.4213985,115.3608781,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011812_014_AC16.png,-33.4213995,115.3608815,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011812_514_AC16.png,-33.4214009,115.3608821,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011813_014_AC16.png,-33.421403,115.3608837,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011813_514_AC16.png,-33.4214057,115.3608833,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011814_013_AC16.png,-33.4214086,115.3608845,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011814_513_AC16.png,-33.4214125,115.3608834,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011815_013_AC16.png,-33.4214148,115.3608836,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011815_513_AC16.png,-33.4214173,115.3608818,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011816_012_AC16.png,-33.42142,115.3608818,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011816_512_AC16.png,-33.4214232,115.3608798,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011817_012_AC16.png,-33.4214259,115.360879,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011817_512_AC16.png,-33.4214288,115.3608762,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011818_011_AC16.png,-33.4214318,115.3608749,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011818_511_AC16.png,-33.4214358,115.3608712,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011819_011_AC16.png,-33.4214394,115.360869,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011819_511_AC16.png,-33.4214435,115.3608647,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011820_010_AC16.png,-33.4214473,115.3608621,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011820_510_AC16.png,-33.4214515,115.3608578,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011821_010_AC16.png,-33.4214554,115.3608556,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011821_509_AC16.png,-33.4214599,115.3608523,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011822_009_AC16.png,-33.4214639,115.3608503,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011822_509_AC16.png,-33.4214682,115.3608469,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011823_009_AC16.png,-33.421472,115.3608445,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011823_508_AC16.png,-33.4214758,115.3608411,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011824_008_AC16.png,-33.4214792,115.3608384,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011824_508_AC16.png,-33.4214829,115.360835,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011825_007_AC16.png,-33.4214866,115.3608322,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011825_507_AC16.png,-33.4214904,115.3608287,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011826_007_AC16.png,-33.4214942,115.3608255,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011826_506_AC16.png,-33.4214984,115.3608219,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011827_006_AC16.png,-33.4215025,115.3608191,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011827_506_AC16.png,-33.4215062,115.3608184,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011828_005_AC16.png,-33.4215096,115.3608193,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011828_505_AC16.png,-33.421512,115.3608236,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011829_005_AC16.png,-33.4215141,115.3608283,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011829_504_AC16.png,-33.421516,115.360833,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011830_004_AC16.png,-33.4215179,115.3608377,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011830_504_AC16.png,-33.4215197,115.3608424,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011831_003_AC16.png,-33.4215213,115.360847,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011831_503_AC16.png,-33.4215228,115.3608517,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011832_003_AC16.png,-33.4215243,115.3608563,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011832_502_AC16.png,-33.4215256,115.3608608,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011833_002_AC16.png,-33.4215268,115.360865,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011833_502_AC16.png,-33.4215279,115.3608693,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011834_001_AC16.png,-33.421529,115.3608734,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011834_501_AC16.png,-33.4215301,115.3608774,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011835_001_AC16.png,-33.4215312,115.3608813,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011835_500_AC16.png,-33.4215322,115.3608854,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011836_000_AC16.png,-33.4215333,115.3608894,,1388,1038
,,,,,,,
AUV2015,r20150528_011128_wa-gb-auv-10b,PR_20150528_011836_500_AC16.png,-33.4215345,115.3608934,,1388,1038
,,,,,,,
