System #,Sample,Depth (m),Notes,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
,GB-DC-095,28.3,,16,9dec6e48-7d6c-4b17-8d79-4666cb73fa4f,4/13/2024 7:28:33 AM,Claude.Spencer_UWA,4/13/2024 7:28:33 AM,Claude.Spencer_UWA,115.210015000131,-33.5519116664546
,GB-DC-097,28.6,,17,daeac165-a6b6-409f-87b0-9bc0218479b2,4/13/2024 7:41:27 AM,Claude.Spencer_UWA,4/13/2024 7:41:27 AM,Claude.Spencer_UWA,115.22597000035,-33.5504933329654
,GB-DC-094,27.5,,18,f3bb06dc-5345-437c-9091-9f4fa2f3d243,4/13/2024 7:50:22 AM,Claude.Spencer_UWA,4/13/2024 7:50:22 AM,Claude.Spencer_UWA,115.230638333778,-33.5510250000073
,GB-DC-056,26.9,GPS ran out of battery ,19,18b0eaf1-f557-4e3f-97a5-f341d8f7fdcb,4/13/2024 7:59:57 AM,Claude.Spencer_UWA,4/13/2024 7:59:57 AM,Claude.Spencer_UWA,115.236516213701,-33.556748121732
,GB-DC-093,27.4,,20,d8aef141-85e4-497d-bda9-0da656138e89,4/13/2024 8:09:57 AM,Claude.Spencer_UWA,4/13/2024 8:09:57 AM,Claude.Spencer_UWA,115.227223333428,-33.5604483334895
,GB-DC-086,26.2,,21,1a10c9a1-cf65-4b23-af2f-a6f44bf50196,4/13/2024 8:18:36 AM,Claude.Spencer_UWA,4/13/2024 8:18:36 AM,Claude.Spencer_UWA,115.231193333621,-33.5650366670303
,GB-DC-087,26.6,,22,588573c1-f6c9-4f83-ae42-dde0a05a8490,4/13/2024 8:33:10 AM,Claude.Spencer_UWA,4/13/2024 8:33:10 AM,Claude.Spencer_UWA,115.208278333006,-33.5650249997065
,GB-DC-098,26.4,,23,38464120-44b2-45a7-ba80-4d0ea564aecb,4/13/2024 8:40:45 AM,Claude.Spencer_UWA,4/13/2024 8:40:45 AM,Claude.Spencer_UWA,115.205308332895,-33.5677799998076
,GB-DC-092,25.2,,24,3f70622b-a250-4352-8f6d-e625e9ecc097,4/13/2024 8:49:28 AM,Claude.Spencer_UWA,4/13/2024 8:49:28 AM,Claude.Spencer_UWA,115.201833333169,-33.5718783336608
,GB-DC-088,24.3,,25,9c0f3b9e-516d-4c2d-8972-76889d231a3f,4/13/2024 8:58:46 AM,Claude.Spencer_UWA,4/13/2024 8:58:46 AM,Claude.Spencer_UWA,115.209779999954,-33.5753483330089
,GB-DC-033,30.8,,26,0bdc54dc-1b1c-4d64-9479-b0b0fed4ddf2,4/13/2024 11:39:47 PM,Claude.Spencer_UWA,4/13/2024 11:39:47 PM,Claude.Spencer_UWA,115.162906666607,-33.5434183330999
,GB-DC-052,30.6,,27,699ffd52-7361-4904-8d6b-68a084feddfb,4/13/2024 11:55:48 PM,Claude.Spencer_UWA,4/13/2024 11:55:48 PM,Claude.Spencer_UWA,115.187506666845,-33.5346900000334
,GB-DC-072,32.2,,28,f66c1b44-8fe3-4969-9920-84fbe3e8b2bf,4/14/2024 12:08:33 AM,Claude.Spencer_UWA,4/14/2024 12:08:33 AM,Claude.Spencer_UWA,115.170033333234,-33.5326066669722
,GB-DC-060,32.5,,29,f36d8722-b789-42b9-8dca-1e8cf33364a5,4/14/2024 12:17:21 AM,Claude.Spencer_UWA,4/14/2024 12:17:21 AM,Claude.Spencer_UWA,115.164446666465,-33.5321966670143
,GB-DC-021,31.9,,30,a58d9ff4-7e11-45f0-a949-4110bdf8ddd8,4/14/2024 12:31:48 AM,Claude.Spencer_UWA,4/14/2024 12:31:48 AM,Claude.Spencer_UWA,115.143468332991,-33.5372616663602
,GB-DC-037,33.4,,31,b8ccd267-2087-481d-ad45-219f01582fd7,4/14/2024 12:44:14 AM,Claude.Spencer_UWA,4/14/2024 12:44:14 AM,Claude.Spencer_UWA,115.154338333306,-33.5260349998881
,GB-DC-076,34.8,,32,92397280-9f89-4897-9668-42d7e2c62bed,4/14/2024 12:59:02 AM,Claude.Spencer_UWA,4/14/2024 12:59:02 AM,Claude.Spencer_UWA,115.131164999673,-33.5202299999199
,GB-DC-045,34.9,,33,4f433f15-01d4-4f1f-a742-56b710540605,4/14/2024 1:07:59 AM,Claude.Spencer_UWA,4/14/2024 1:07:59 AM,Claude.Spencer_UWA,115.12925499992,-33.5191400001336
,GB-DC-055,33.7,,34,f03deefd-108d-4bb4-ba52-ae4f15d1f687,4/14/2024 1:19:44 AM,Claude.Spencer_UWA,4/14/2024 1:19:44 AM,Claude.Spencer_UWA,115.140811667048,-33.5169716668725
,GB-DC-C01,35.0,Showed 059 first,35,2ee70503-a334-4e83-8e98-a6c023f68756,4/14/2024 1:48:17 AM,Claude.Spencer_UWA,4/14/2024 2:05:56 AM,Claude.Spencer_UWA,115.077476666593,-33.5231850002476
,GB-DC-059,37.4,Resynced before.  014 was off. Lump near this mark,36,8f60f5e3-8f95-423c-9538-9b5e57b6f7d4,4/14/2024 2:19:54 AM,Claude.Spencer_UWA,4/14/2024 2:42:08 AM,Claude.Spencer_UWA,115.099488333037,-33.5000316667828
,GB-DC-051,38.6,,37,0194b1c2-21af-4c1a-8faa-b8c71eeffbc6,4/14/2024 2:29:25 AM,Claude.Spencer_UWA,4/14/2024 2:29:25 AM,Claude.Spencer_UWA,115.103208332985,-33.4961500002084
,GB-DC-012,40.9,,38,00cd924b-ea0e-4b8f-b77b-a2ae76b6cfe9,4/14/2024 2:47:10 AM,Claude.Spencer_UWA,4/14/2024 2:47:10 AM,Claude.Spencer_UWA,115.079480000407,-33.49152666703
,GB-DC-029,42.3,,39,712e786c-97c2-464c-9261-030724574815,4/14/2024 2:57:42 AM,Claude.Spencer_UWA,4/14/2024 2:57:42 AM,Claude.Spencer_UWA,115.085643333486,-33.4850999998277
,GB-DC-067,39.8,,40,964d8704-3d2c-4819-868f-1ba42fa78550,4/14/2024 3:13:55 AM,Claude.Spencer_UWA,4/14/2024 3:13:55 AM,Claude.Spencer_UWA,115.114001666582,-33.4847016664211
,GB-DC-041,40.0,,41,ec0a98aa-718e-4dc0-a0f1-080ab3eae112,4/14/2024 3:22:33 AM,Claude.Spencer_UWA,4/14/2024 3:22:33 AM,Claude.Spencer_UWA,115.117469999911,-33.4846916665179
,GB-DC-018,39.8,,42,293c9c24-6c73-4b3a-ab98-5469a908a3cb,4/14/2024 3:31:45 AM,Claude.Spencer_UWA,4/14/2024 3:31:45 AM,Claude.Spencer_UWA,115.119678333763,-33.4891016668762
,GB-DC-034,35.9,,43,c41e7dd1-bacf-48b0-81b2-aca75f543208,4/14/2024 3:58:40 AM,Claude.Spencer_UWA,4/14/2024 3:58:40 AM,Claude.Spencer_UWA,115.164791666247,-33.4940150001172
,GB-DC-078,35.8,,44,85ae3a73-100e-40ec-a7f8-afe1694a09e8,4/14/2024 4:08:38 AM,Claude.Spencer_UWA,4/14/2024 4:08:38 AM,Claude.Spencer_UWA,115.158373332899,-33.497884999881
,GB-DC-071,35.6,,45,431f2f52-9431-4b3b-9c7c-77bee9ef3a6c,4/14/2024 4:19:59 AM,Claude.Spencer_UWA,4/14/2024 4:19:59 AM,Claude.Spencer_UWA,115.151298333774,-33.5055433334817
,GB-DC-022,33.6,,46,c6d4ea84-991b-43f5-9116-7873c431dc71,4/14/2024 4:37:12 AM,Claude.Spencer_UWA,4/14/2024 4:37:12 AM,Claude.Spencer_UWA,115.181575000294,-33.5164266665168
,GB-DC-038,32.5,,47,b0a36dbb-73b9-451a-9ea3-191fd344267a,4/14/2024 4:48:41 AM,Claude.Spencer_UWA,4/14/2024 4:48:41 AM,Claude.Spencer_UWA,115.174601667103,-33.5242150002662
Shark fin BOSS,GM-DC-24,26.7m,Not exact position,48,a2a5f3c0-c83e-4b0e-bdb8-b754b097f2ff,4/16/2024 12:18:42 AM,Claude.Spencer_UWA,4/16/2024 12:18:42 AM,Claude.Spencer_UWA,115.269979686031,-33.5425097145027
Shark fin BOSS,GB-DC-075,28.6,,49,fac7882b-005c-4ea1-9993-a065123399ac,4/16/2024 12:35:30 AM,Claude.Spencer_UWA,4/16/2024 12:35:30 AM,Claude.Spencer_UWA,115.242400000047,-33.5367116670045
Shark fin boss ,GB-BV-063,20.6,,50,03fb2343-be1f-45a3-8fec-65881c0299b1,4/16/2024 12:48:19 AM,Claude.Spencer_UWA,4/16/2024 12:48:19 AM,Claude.Spencer_UWA,115.228876666539,-33.5308166665868
Shark fin boss ,GB-DC-074,29.5,,51,6c5dcdbe-d456-4f84-bd00-692e6d66d720,4/16/2024 1:01:14 AM,Claude.Spencer_UWA,4/16/2024 1:01:14 AM,Claude.Spencer_UWA,115.226898333738,-33.5264383334749
Shark fin boss ,GB-DC-079,31.3,,52,6ff596c5-d4a5-4921-ac15-25239afc0454,4/16/2024 1:24:55 AM,Claude.Spencer_UWA,4/16/2024 1:24:55 AM,Claude.Spencer_UWA,115.205811667034,-33.5282983331771
Shark fin boss ,GB-DC-062,32.2,,53,cf60bf68-8b9a-459a-bd17-3ce7d2276b80,4/16/2024 1:41:28 AM,Claude.Spencer_UWA,4/16/2024 1:41:28 AM,Claude.Spencer_UWA,115.201459999626,-33.5191733333572
Shark fin boss ,GB-DC-016,33.9,Sync before,54,26b9f2af-155f-4f5a-8729-4e7828f30133,4/16/2024 1:55:29 AM,Claude.Spencer_UWA,4/16/2024 1:55:29 AM,Claude.Spencer_UWA,115.202026666788,-33.5047750000189
Shark fin boss ,GB-DC-026,32.6,,55,0dc5744d-a790-401f-9496-af6a63e6a0ec,4/16/2024 2:07:05 AM,Claude.Spencer_UWA,4/16/2024 2:07:05 AM,Claude.Spencer_UWA,115.218431666371,-33.5038266669739
Shark fin boss ,GB-DC-042,32.3,,56,6b3a6038-e9f3-4489-94b7-48415e4f1f6b,4/16/2024 2:17:44 AM,Claude.Spencer_UWA,4/16/2024 2:17:44 AM,Claude.Spencer_UWA,115.226256666232,-33.5087233333449
Shark fin boss ,GB-DC-002,32.4,,57,0b6b8b43-7965-4f71-a1bc-7ef67ed9ddf8,4/16/2024 2:34:59 AM,Claude.Spencer_UWA,4/16/2024 2:34:59 AM,Claude.Spencer_UWA,115.242971666334,-33.5095433336682
Shark fin boss ,GB-DC-043,28.3,Hour wait in between drop sync,58,328c1d26-3ae0-40ec-aa96-d26599aed1f2,4/16/2024 5:12:23 AM,Claude.Spencer_UWA,4/16/2024 5:12:51 AM,Claude.Spencer_UWA,115.259965000444,-33.5333866667294
Shark fin boss ,GB-DC-006,30.2,,59,3b659156-8f09-43ee-95f9-574d98cbd5ff,4/16/2024 5:23:59 AM,Claude.Spencer_UWA,4/16/2024 5:23:59 AM,Claude.Spencer_UWA,115.250803333492,-33.5250600002537
Shark fin boss ,GB-DC-013,26.4,,60,ddeef148-c46c-4c3d-93c5-cee1e3db7f9c,4/16/2024 5:43:15 AM,Claude.Spencer_UWA,4/16/2024 5:43:42 AM,Claude.Spencer_UWA,115.298016666597,-33.5229783336047
Shark fin boss ,GB-DC-019,28.4,,61,f40db79f-69b2-43fe-a846-deba02a73ff9,4/16/2024 6:00:18 AM,Claude.Spencer_UWA,4/16/2024 6:00:18 AM,Claude.Spencer_UWA,115.293888332945,-33.5036750003176
Shark fin boss ,GB-DC-009,29.8,,62,619d7e9c-9995-45ec-bc83-cb2a8e8c188e,4/16/2024 6:11:53 AM,Claude.Spencer_UWA,4/16/2024 6:11:53 AM,Claude.Spencer_UWA,115.286169999939,-33.4991583333466
Shark fin boss ,GB-DC-035,30.3,,63,66bdc011-f9d6-4832-8e07-60988dad27ba,4/16/2024 6:23:11 AM,Claude.Spencer_UWA,4/16/2024 6:23:11 AM,Claude.Spencer_UWA,115.28717333367,-33.4906300002006
Shark fin boss ,GB-DC-073,29.8,,64,fe7cdca3-32d4-4d62-b092-1de3d940718f,4/16/2024 6:35:17 AM,Claude.Spencer_UWA,4/16/2024 6:35:17 AM,Claude.Spencer_UWA,115.294291666626,-33.4876666665755
Shark fin boss ,GB-DC-057,30.0,Sync,65,a00bc5f1-6d6c-4d82-83a8-ff961e926bff,4/16/2024 6:46:54 AM,Claude.Spencer_UWA,4/16/2024 6:59:06 AM,Claude.Spencer_UWA,115.303371666838,-33.4844799997573
Shark fin boss ,GB-DC-027,29.1,,66,17d3c31e-21ee-4728-aa13-63ef52a477a9,4/16/2024 6:57:59 AM,Claude.Spencer_UWA,4/16/2024 6:57:59 AM,Claude.Spencer_UWA,115.313278333606,-33.4894316664958
Shark fin boss ,GB-DC-039,28.3,,67,51303b9f-bbdd-4471-bcea-d2abec75a75b,4/16/2024 7:13:42 AM,Claude.Spencer_UWA,4/16/2024 7:14:22 AM,Claude.Spencer_UWA,115.339738333369,-33.4880433330905
Shark fin boss ,GB-DC-001,24.1,Camera 26 is off,68,67ab8516-74bd-41e1-85b3-b645b7d46264,4/16/2024 7:33:43 AM,Claude.Spencer_UWA,4/16/2024 7:40:13 AM,Claude.Spencer_UWA,115.386648333251,-33.4877183335769
Shark fin boss ,GB-DC-005,25.8,Sync ,69,314ae27d-8ef1-471c-9ac1-e0cf83b2d3f4,4/16/2024 7:50:52 AM,Claude.Spencer_UWA,4/16/2024 7:51:08 AM,Claude.Spencer_UWA,115.353783332936,-33.4990349999921
Shark fin boss ,GB-DC-023,27.7,,70,847eabe5-6ee6-4b7c-b83a-f9bbc805e3bc,4/16/2024 8:08:37 AM,Claude.Spencer_UWA,4/16/2024 8:08:37 AM,Claude.Spencer_UWA,115.323321666467,-33.4987366663669
Shark fin boss ,GB-DC-031,26.6,,71,3f15f46a-efbd-46e2-8ef1-e6813e87d66b,4/16/2024 8:21:11 AM,Claude.Spencer_UWA,4/16/2024 8:21:11 AM,Claude.Spencer_UWA,115.32428666639,-33.5113266663937
Shark fin boss ,GB-DC-101,23.9,,72,51deca1c-22f0-482b-8966-ca8eae8191b7,4/16/2024 8:35:04 AM,Claude.Spencer_UWA,4/16/2024 8:35:04 AM,Claude.Spencer_UWA,115.345064999847,-33.520283333298
Shark fin boss ,GB-DC-014,22.8,,73,0da3f754-30bc-407c-acb3-dff7faa4c39f,4/16/2024 8:45:54 AM,Claude.Spencer_UWA,4/16/2024 8:45:54 AM,Claude.Spencer_UWA,115.349193333499,-33.5283900002884
Shark fin boss ,GB-DC-101,19.7,Sync on lights not hands as cam turns off,74,9356104f-e31e-426d-8fa3-efb6d33fe191,4/17/2024 7:06:24 AM,Claude.Spencer_UWA,4/17/2024 7:28:24 AM,Claude.Spencer_UWA,115.383083333113,-33.5242066666984
Shark fin boss ,GB-DC-113,17.7,,75,fabd2330-ba0a-44f3-a4bd-d980c4ac4037,4/17/2024 7:18:34 AM,Claude.Spencer_UWA,4/17/2024 7:48:19 AM,Claude.Spencer_UWA,115.380017898681,-33.5343582395914
Shark fin boss ,GB-DC-111,17.6,,76,b695836f-b734-44d5-8a1a-37aef613a56d,4/17/2024 7:27:26 AM,Claude.Spencer_UWA,4/17/2024 7:27:26 AM,Claude.Spencer_UWA,115.374504999767,-33.5379149999626
Shark fin boss ,GB-DC-107,18,,77,dfe5e04a-8ca3-4edb-9ece-783f014ca7ba,4/17/2024 7:37:00 AM,Claude.Spencer_UWA,4/17/2024 7:37:00 AM,Claude.Spencer_UWA,115.367078333564,-33.5405883332882
Shark fin boss ,GB-DC-120,17.2,,78,ed4b7027-e56f-4095-8e8a-1feed63c586f,4/17/2024 7:47:20 AM,Claude.Spencer_UWA,4/17/2024 7:47:20 AM,Claude.Spencer_UWA,115.358680000142,-33.5480466663737
Shark fin boss ,GB-DC-116,14.6,,79,f1cb2fd2-cc4b-44dd-8369-4eadd1c859ba,4/17/2024 7:59:22 AM,Claude.Spencer_UWA,4/17/2024 7:59:22 AM,Claude.Spencer_UWA,115.370315000363,-33.5576866668239
Shark fin boss ,GB-DC-119,15.7,Not exact spot,80,8acd9e4c-4eb0-4b2a-8826-0d5991f6b573,4/17/2024 8:08:14 AM,Claude.Spencer_UWA,4/17/2024 8:08:14 AM,Claude.Spencer_UWA,115.372289866565,-33.5550599981447
Shark fin boss ,GB-DC-117,15.7,Sync before,81,89cc7447-8b04-41b8-97dc-1627aed21a69,4/17/2024 8:18:40 AM,Claude.Spencer_UWA,4/17/2024 8:18:40 AM,Claude.Spencer_UWA,115.380540000423,-33.5424316666965
Shark fin boss ,GB-DC-114,15.7,,82,fa034b02-8ccf-4050-a3f0-78f2b44dab0c,4/17/2024 8:25:16 AM,Claude.Spencer_UWA,4/17/2024 8:25:16 AM,Claude.Spencer_UWA,115.382058332916,-33.5452333329682
Shark fin boss ,GB-DC-110,14.1,,83,93f36325-5054-4f08-80af-1fbef8fa0a8e,4/17/2024 8:37:51 AM,Claude.Spencer_UWA,4/17/2024 8:37:51 AM,Claude.Spencer_UWA,115.388889999991,-33.5533016664415
Shark fin boss ,GB-DC-106,14.1,,84,29323d89-373d-4668-a077-c8a0b6600fa8,4/17/2024 8:45:16 AM,Claude.Spencer_UWA,4/17/2024 8:45:16 AM,Claude.Spencer_UWA,115.392554999687,-33.5556466667088
Shark fin boss ,GB-DC-048,16.7,,85,528d4d45-8973-4c26-8b93-71cc7ba07cc4,4/18/2024 12:01:31 AM,Claude.Spencer_UWA,4/18/2024 12:01:31 AM,Claude.Spencer_UWA,115.285231666506,-33.5941516670221
Shark fin boss ,GB-DC-070,15.5,,86,aa4fbcff-b0ec-41ba-8f11-03cd833c3f28,4/18/2024 12:12:33 AM,Claude.Spencer_UWA,4/18/2024 12:12:33 AM,Claude.Spencer_UWA,115.279722315936,-33.5989698719144
Shark fin boss ,GB-DC-058,18.5,Not exact position -GPS down,87,c3dd0b51-9ae6-4740-b866-8506f45903a5,4/18/2024 12:27:13 AM,Claude.Spencer_UWA,4/18/2024 12:27:13 AM,Claude.Spencer_UWA,115.264478316993,-33.5874335163676
Shark fin boss ,GB-DC-064,16.2,Cam 26 off on retrieval ,88,0ddc1465-3e97-4ec7-8496-81e9b5764cea,4/18/2024 12:48:26 AM,Claude.Spencer_UWA,4/18/2024 1:00:13 AM,Claude.Spencer_UWA,115.252953333445,-33.6005033333674
Shark fin boss ,GB-BV-080,18.6,Sync before,89,b01913a7-ec22-4737-a6ad-47dbf3c4f0b8,4/18/2024 1:03:27 AM,Claude.Spencer_UWA,4/18/2024 1:07:51 AM,Claude.Spencer_UWA,115.248548333058,-33.5915583332415
Shark fin boss ,GB-DC-032,21.8,,90,dc4179bb-c023-4243-8bde-b7100dac76c1,4/18/2024 1:14:52 AM,Claude.Spencer_UWA,4/18/2024 1:14:52 AM,Claude.Spencer_UWA,115.246649999725,-33.5815883334486
Shark fin boss ,GB-DC-025,22.1,,91,26790a04-b2b0-4446-b17d-70e143e1d2b2,4/18/2024 1:23:14 AM,Claude.Spencer_UWA,4/18/2024 1:23:14 AM,Claude.Spencer_UWA,115.241004999954,-33.5810833333497
Shark fin boss ,GB-DC-082,22.7,,92,5dc4f309-a0d5-425b-9f7c-b97b5425173a,4/18/2024 1:33:41 AM,Claude.Spencer_UWA,4/18/2024 1:33:41 AM,Claude.Spencer_UWA,115.230206666334,-33.5837416663728
Shark fin boss ,GB-DC-081,22.3,,93,668e4bdc-432a-40e7-9e7f-3439029ca78e,4/18/2024 1:39:28 AM,Claude.Spencer_UWA,4/18/2024 1:39:28 AM,Claude.Spencer_UWA,115.228930000415,-33.5852299996695
Shark fin boss ,GB-DC-085,19.7,,94,e9ecd0e0-107b-477f-a8c8-6e73512eb394,4/18/2024 1:47:46 AM,Claude.Spencer_UWA,4/18/2024 1:47:46 AM,Claude.Spencer_UWA,115.230781666269,-33.590525000055
Shark fin boss ,GB-DC-096,17.2,,95,1c43b3ca-f488-4584-a44a-9faa4e104129,4/18/2024 1:59:05 AM,Claude.Spencer_UWA,4/18/2024 1:59:05 AM,Claude.Spencer_UWA,115.229754999698,-33.5996666665155
Shark fin boss ,GB-DC-100,18.1,,96,7d2d5ca9-74dc-44db-ad00-9500f4894e22,4/18/2024 2:10:29 AM,Claude.Spencer_UWA,4/18/2024 2:10:29 AM,Claude.Spencer_UWA,115.217475000119,-33.5919116666393
Shark fin boss ,GB-DC-084,23.3,,97,98470b95-a521-4370-a7c3-4e0077c4257d,4/18/2024 2:21:54 AM,Claude.Spencer_UWA,4/18/2024 2:21:54 AM,Claude.Spencer_UWA,115.225091666293,-33.5815416663558
Shark fin boss ,GB-DC-083,23.6,,98,68fd9110-4d69-4354-8f16-27a4a433ab2b,4/18/2024 2:31:43 AM,Claude.Spencer_UWA,4/18/2024 2:31:43 AM,Claude.Spencer_UWA,115.218681666616,-33.5809650000919
Shark fin boss ,GB-DC-089,24.1,,99,55a0c51d-30a0-42e9-8e55-c3aa6dab4624,4/18/2024 2:40:53 AM,Claude.Spencer_UWA,4/18/2024 2:40:53 AM,Claude.Spencer_UWA,115.224099999881,-33.5769149999207
Shark fin boss ,GB-DC-091,23.8,,100,4199fe8a-092e-4bb2-9d94-5292579e17b4,4/18/2024 2:52:29 AM,Claude.Spencer_UWA,4/18/2024 2:52:29 AM,Claude.Spencer_UWA,115.213678333453,-33.575881666497
Shark fin boss ,GB-DC-007,23.1,,101,f72305bb-de1c-4acd-aa8e-da09afca50ac,4/18/2024 3:13:51 AM,Claude.Spencer_UWA,4/18/2024 3:13:51 AM,Claude.Spencer_UWA,115.173928333085,-33.5838516665103
Shark fin boss ,GB-DC-003,28.1,,102,227418b1-c715-4ba2-821b-089f6c9f09c9,4/18/2024 3:35:26 AM,Claude.Spencer_UWA,4/18/2024 3:35:26 AM,Claude.Spencer_UWA,115.192776666697,-33.5635649998766
Shark fin boss ,GB-DC-17,27.8,,103,27d3f215-b575-4dfa-b359-65c5a163c8dd,4/18/2024 3:44:44 AM,Claude.Spencer_UWA,4/18/2024 3:44:44 AM,Claude.Spencer_UWA,115.197861666601,-33.5597683330985
Shark fin boss ,GM-DC-68,25.0,,104,230a0488-c015-46c4-b0bc-0c4a04ecfb8b,4/18/2024 4:08:53 AM,Claude.Spencer_UWA,4/18/2024 4:08:53 AM,Claude.Spencer_UWA,115.244220000288,-33.5617350000068
Shark fin boss ,GB-DC-44,23.6,One light off,105,e54e8e41-f254-4368-bbbc-6ea3401e6e9a,4/18/2024 4:22:00 AM,Claude.Spencer_UWA,4/18/2024 4:22:00 AM,Claude.Spencer_UWA,115.257189589797,-33.5703379204495
Shark fin boss ,GB-DC-015,26.8m,,106,60731820-8184-4890-bb63-38408fa7d652,4/18/2024 4:35:35 AM,Claude.Spencer_UWA,4/18/2024 4:35:35 AM,Claude.Spencer_UWA,115.266724999925,-33.5565949997661
Shark fin boss ,GB-DC-008,25.5m,,107,78bb4ac7-db91-4442-9f25-c70e6f9a78a0,4/18/2024 4:47:03 AM,Claude.Spencer_UWA,4/18/2024 4:47:03 AM,Claude.Spencer_UWA,115.270611667003,-33.5645166667922
Shark fin boss ,GB-DC-011,24.3m,,108,2e32340f-9a00-4816-9bd5-2ac0126a52ef,4/18/2024 4:59:26 AM,Claude.Spencer_UWA,4/18/2024 4:59:26 AM,Claude.Spencer_UWA,115.287061666792,-33.5588733332247
Shark fin boss ,GB-DC-004,22.2m,,109,33834d8b-f252-4205-9ff9-9a754cfa7ac1,4/18/2024 5:11:32 AM,Claude.Spencer_UWA,4/18/2024 5:11:32 AM,Claude.Spencer_UWA,115.30115000019,-33.5678866669888
Shark fin boss ,GB-DC-040,21.4m,,110,c61bddec-17f8-4746-ab8c-fc2c1130eac3,4/18/2024 5:22:37 AM,Claude.Spencer_UWA,4/18/2024 5:22:37 AM,Claude.Spencer_UWA,115.310940000056,-33.5596000001792
Shark fin boss ,GB-DC-028,20.7m,,111,edcb396b-f113-43c7-802d-4f6ca80378ce,4/18/2024 5:34:52 AM,Claude.Spencer_UWA,4/18/2024 5:34:52 AM,Claude.Spencer_UWA,115.329465000353,-33.5532700001013
Shark fin boss ,GB-DC-077,16.1m,One light off. A second drop might have been done after this with no metadata. Can be ignored. Confusion from finding lost craypot ,112,b20b4813-6779-4876-97af-eacc3f59e75f,4/18/2024 5:55:39 AM,Claude.Spencer_UWA,4/18/2024 6:14:29 AM,Claude.Spencer_UWA,115.352653333157,-33.5609666664697
