"siteID","lon_WGS84","lat_WGS84","ip"
"GB-BV-122",115.128802795122,-33.4511107028512,"3.05240761940344e-07"
"GB-BV-123",115.414794991807,-33.5111568149035,"3.05240761940344e-07"
"GB-BV-124",115.501245110287,-33.4097878500421,"3.05240761940344e-07"
"GB-BV-125",115.146100854484,-33.5107809724931,"3.05240761940344e-07"
"GB-BV-126",115.185239857041,-33.5391440653132,"3.05240761940344e-07"
"GB-BV-127",115.231208841171,-33.3564468774445,"3.05240761940344e-07"
"GB-BV-128",115.312896115204,-33.3701687864545,"3.05240761940344e-07"
"GB-BV-129",115.138473252037,-33.4955003935066,"3.05240761940344e-07"
"GB-BV-130",115.173917394333,-33.3790491520066,"3.05240761940344e-07"
"GB-BV-131",115.357014318422,-33.5578538593959,"3.05240761940344e-07"
"GB-BV-132",115.460387163304,-33.4775724243169,"3.05240761940344e-07"
"GB-BV-133",115.187850430936,-33.6068363515258,"3.05240761940344e-07"
"GB-BV-134",115.249587707909,-33.4306478421945,"3.05240761940344e-07"
"GB-BV-135",115.335239994302,-33.5891911432672,"3.05240761940344e-07"
"GB-BV-136",115.313628450772,-33.4713161711691,"3.05240761940344e-07"
"GB-BV-137",115.112604816255,-33.5937686758345,"3.05240761940344e-07"
"GB-BV-138",115.054188300457,-33.4140043650391,"3.05240761940344e-07"
"GB-BV-139",115.453583433403,-33.5634723953385,"3.05240761940344e-07"
"GB-BV-140",115.51188638006,-33.4061199431994,"3.05240761940344e-07"
"GB-BV-141",115.097841568095,-33.4765887926004,"3.05240761940344e-07"
"GB-BV-142",115.194391369984,-33.54496025806,"3.05240761940344e-07"
"GB-BV-143",115.228665675092,-33.3513562010755,"3.05240761940344e-07"
"GB-BV-144",115.476986860613,-33.4360493750905,"3.05240761940344e-07"
"GB-BV-145",115.148110398295,-33.4773019624586,"3.05240761940344e-07"
"GB-BV-146",115.084126226469,-33.3739853686936,"3.05240761940344e-07"
"GB-BV-147",115.404139778321,-33.5148187404891,"3.05240761940344e-07"
"GB-BV-148",115.482101415502,-33.4462241091719,"3.05240761940344e-07"
"GB-BV-149",115.248281648351,-33.565290648893,"3.05240761940344e-07"
"GB-BV-150",115.264292281094,-33.4226261700903,"3.05240761940344e-07"
"GB-BV-151",115.406695331197,-33.519908059539,"3.05240761940344e-07"
"GB-BV-152",115.388627811639,-33.4216984307565,"3.05240761940344e-07"
"GB-BV-153",115.07498993647,-33.5559218894711,"3.05240761940344e-07"
"GB-BV-154",115.107466636685,-33.3958118322707,"3.05240761940344e-07"
"GB-BV-155",115.49001888749,-33.5240752886669,"3.05240761940344e-07"
"GB-BV-156",115.505286980808,-33.4054106823027,"3.05240761940344e-07"
"GB-BV-157",115.090223406902,-33.4613068086629,"3.05240761940344e-07"
"GB-BV-158",115.210628333069,-33.5274789531583,"3.05240761940344e-07"
"GB-BV-159",115.250992592223,-33.3586087844193,"3.05240761940344e-07"
"GB-BV-160",115.424385969326,-33.492940646584,"3.05240761940344e-07"
"GB-BV-161",115.11104381059,-33.4780420695274,"3.05240761940344e-07"
"GB-BV-162",115.274480132606,-33.4429892245637,"3.05240761940344e-07"
"GB-BV-163",115.366347653863,-33.6262613760884,"3.05240761940344e-07"
"GB-BV-164",115.481030738886,-33.4316726305287,"3.05240761940344e-07"
"GB-BV-165",115.135999700698,-33.6155998156539,"3.05240761940344e-07"
"GB-BV-166",115.240913608908,-33.4008223700847,"3.05240761940344e-07"
"GB-BV-167",115.438660029698,-33.5089195188622,"3.05240761940344e-07"
"GB-BV-168",115.494645553578,-33.4090781292354,"3.05240761940344e-07"
"GB-BV-169",115.104976067585,-33.5784840431971,"3.05240761940344e-07"
"GB-BV-170",115.076009748299,-33.3827170167255,"3.05240761940344e-07"
"GB-BV-171",115.387570242106,-33.4071469675779,"3.05240761940344e-07"
"GB-BV-172",115.536129103756,-33.3798543829481,"3.05240761940344e-07"
"GB-BV-173",115.211741865161,-33.6046337291333,"3.05240761940344e-07"
"GB-BV-174",115.248080287252,-33.4401096879353,"3.05240761940344e-07"
"GB-BV-175",115.327127758157,-33.5979395073304,"3.05240761940344e-07"
"GB-BV-176",115.498275629734,-33.428715842131,"3.05240761940344e-07"
"GB-BV-177",115.246202589359,-33.5361783916778,"3.05240761940344e-07"
"GB-BV-178",115.104944324123,-33.453299870985,"3.05240761940344e-07"
"GB-BV-179",115.372262470602,-33.3766156455033,"3.05240761940344e-07"
"GB-BV-180",115.536532363972,-33.3558417359406,"3.05240761940344e-07"
"GB-BV-181",115.226659479383,-33.5851906016639,"2.10569956719081e-06"
"GB-BV-182",115.222201035418,-33.5810360522638,"2.10569956719081e-06"
"GB-BV-183",115.229752285755,-33.5818605795454,"2.10569956719081e-06"
"GB-BV-184",115.203526905583,-33.5712596585763,"7.09212987481601e-07"
"GB-BV-185",115.209537960085,-33.5750780166832,"7.09212987481601e-07"
"GB-BV-186",115.227262261902,-33.6023041260988,"7.09212987481601e-07"
"GB-BV-187",115.214869664187,-33.5693383722517,"7.09212987481601e-07"
"GB-BV-188",115.222922449048,-33.6018303069133,"7.09212987481601e-07"
"GB-BV-189",115.202169731972,-33.5521444080252,"7.09212987481601e-07"
"GB-BV-190",115.216482514074,-33.5408412790235,"5.36288145324986e-07"
"GB-BV-191",115.205383679011,-33.54688581624,"5.36288145324986e-07"
"GB-BV-192",115.219963838781,-33.5666245031137,"5.36288145324986e-07"
"GB-BV-193",115.225302259347,-33.5490626885623,"5.36288145324986e-07"
"GB-BV-194",115.213483402327,-33.591320586151,"5.36288145324986e-07"
"GB-BV-195",115.22452106231,-33.5380907133005,"5.36288145324986e-07"
"GB-BV-196",115.39602524768,-33.5591086235495,"8.86981155615617e-07"
"GB-BV-197",115.384141319536,-33.5719394044854,"8.86981155615617e-07"
"GB-BV-198",115.374787534227,-33.5314038967434,"8.86981155615617e-07"
"GB-BV-199",115.367425186827,-33.5400848678809,"1.24407135305005e-06"
"GB-BV-200",115.363934818468,-33.5516228056131,"1.24407135305005e-06"
"GB-BV-201",115.398130457485,-33.5457900050774,"1.24407135305005e-06"
"GB-BV-202",115.386834781531,-33.5541012810141,"1.24407135305005e-06"
"GB-BV-203",115.382298171014,-33.551227381048,"1.24407135305005e-06"
"GB-BV-204",115.394643253994,-33.5573287609821,"1.24407135305005e-06"
"GB-BV-205",115.3579546689,-33.5520349878257,"8.4897041657296e-07"
"GB-BV-206",115.376221666285,-33.5511284783872,"8.4897041657296e-07"
"GB-BV-207",115.375957746126,-33.5655228355442,"8.4897041657296e-07"
"GB-BV-208",115.389894040896,-33.5410696463277,"8.4897041657296e-07"
"GB-BV-209",115.371628899681,-33.5419777553692,"8.4897041657296e-07"
"GB-BV-210",115.397812620214,-33.5419257892092,"8.4897041657296e-07"
"GB-BV-211",115.10137079057,-33.5485462411781,"2.58482384921696e-07"
"GB-BV-212",115.108549220213,-33.5493359751862,"2.58482384921696e-07"
"GB-BV-213",115.427751770134,-33.5631812528956,"2.58482384921696e-07"
"GB-BV-214",115.400178138007,-33.5758973938494,"2.58482384921696e-07"
"GB-BV-215",115.398552394177,-33.5861841648133,"2.58482384921696e-07"
"GB-BV-216",115.216327477375,-33.6291722614093,"2.58482384921696e-07"
"GB-BV-217",115.419440498619,-33.6001762729404,"2.40683067904308e-06"
"GB-BV-218",115.426808958624,-33.5838286043587,"2.40683067904308e-06"
"GB-BV-219",115.207827260648,-33.6132011053969,"2.40683067904308e-06"
"GB-BV-220",115.205670860567,-33.6266833143007,"2.40683067904308e-06"
"GB-BV-221",115.419972692804,-33.5968051211163,"2.40683067904308e-06"
"GB-BV-222",115.434022974791,-33.5760355644286,"2.40683067904308e-06"
"GB-BV-223",115.211826248571,-33.6256411463024,"2.40683067904308e-06"
"GB-BV-224",115.203855746047,-33.6230554243626,"2.40683067904308e-06"
"GB-BV-225",115.428251847011,-33.5822700140633,"2.40683067904308e-06"
"GB-BV-226",115.432732539288,-33.5690396956606,"2.40683067904308e-06"
"GB-BV-227",115.201869710775,-33.6279826154858,"2.40683067904308e-06"
"GB-BV-228",115.082171806603,-33.5531163153594,"2.40683067904308e-06"
"GB-BV-229",115.43951350488,-33.5753470800905,"2.30536508056869e-06"
"GB-BV-230",115.091107121349,-33.5741799735416,"2.30536508056869e-06"
"GB-BV-231",115.200081183316,-33.6194245580353,"2.30536508056869e-06"
"GB-BV-232",115.097023640796,-33.5678228872916,"2.30536508056869e-06"
"GB-BV-233",115.436410147203,-33.5872729825427,"2.30536508056869e-06"
"GB-BV-234",115.212832736598,-33.6085540938766,"2.30536508056869e-06"
"GB-BV-235",115.07797735527,-33.5569652344981,"2.30536508056869e-06"
"GB-BV-236",115.083154734715,-33.5627918014862,"2.30536508056869e-06"
"GB-BV-237",115.431987342872,-33.592050719246,"2.30536508056869e-06"
"GB-BV-238",115.212108242441,-33.6207389934799,"2.30536508056869e-06"
"GB-BV-239",115.089441451759,-33.561732075082,"2.30536508056869e-06"
"GB-BV-240",115.091290961718,-33.5654398217224,"2.30536508056869e-06"
