"siteID","lon_WGS84","lat_WGS84","ip"
"GB-BV-001",115.254655764715,-33.4839168104097,"2.18750453186282e-08"
"GB-BV-002",115.119994567699,-33.5411079108015,"2.18750453186282e-08"
"GB-BV-003",115.309601883824,-33.4539392508185,"2.18750453186282e-08"
"GB-BV-004",115.210974597332,-33.443181506466,"2.18750453186282e-08"
"GB-BV-005",115.513987983145,-33.3502017878685,"2.18750453186282e-08"
"GB-BV-006",115.315211892593,-33.4185906383796,"2.18750453186282e-08"
"GB-BV-007",115.235629536699,-33.4458768303066,"2.18750453186282e-08"
"GB-BV-008",115.182705946812,-33.619935066443,"2.18750453186282e-08"
"GB-BV-009",115.408249182686,-33.4646341793434,"2.18750453186282e-08"
"GB-BV-010",115.288844247342,-33.5056240584912,"2.18750453186282e-08"
"GB-BV-011",115.133196880877,-33.3807069520677,"2.18750453186282e-08"
"GB-BV-012",115.110498836594,-33.5220775464043,"2.18750453186282e-08"
"GB-BV-013",115.305692056652,-33.399576642227,"2.18750453186282e-08"
"GB-BV-014",115.306196010487,-33.6333994269615,"2.18750453186282e-08"
"GB-BV-015",115.152174541795,-33.4187549573468,"2.18750453186282e-08"
"GB-BV-016",115.250460132018,-33.5641687352471,"7.64224223837881e-08"
"GB-BV-017",115.425583641089,-33.3908016614292,"7.64224223837881e-08"
"GB-BV-018",115.383041686764,-33.4054333478183,"7.64224223837881e-08"
"GB-BV-019",115.08187000031,-33.4013719447604,"7.64224223837881e-08"
"GB-BV-020",115.257635824304,-33.6034368829608,"7.64224223837881e-08"
"GB-BV-021",115.491515493313,-33.3979099510653,"7.64224223837881e-08"
"GB-BV-022",115.258356416093,-33.4303511725156,"7.64224223837881e-08"
"GB-BV-023",115.143692810616,-33.350464143993,"7.64224223837881e-08"
"GB-BV-024",115.112350332496,-33.5875355149259,"7.64224223837881e-08"
"GB-BV-025",115.339592406201,-33.4680470414066,"7.64224223837881e-08"
"GB-BV-026",115.206562649233,-33.3765980554606,"7.64224223837881e-08"
"GB-BV-027",115.334798085446,-33.5829621221061,"7.64224223837881e-08"
"GB-BV-028",115.135657352622,-33.4842558979205,"7.64224223837881e-08"
"GB-BV-029",115.410279255453,-33.3602989280628,"7.64224223837881e-08"
"GB-BV-030",115.094045493245,-33.4508155474888,"7.64224223837881e-08"
"GB-BV-031",115.287066569267,-33.587398077994,"7.64224223837881e-08"
"GB-BV-032",115.245366178843,-33.5539920636718,"7.64224223837881e-08"
"GB-BV-033",115.265525958567,-33.4696090656696,"7.64224223837881e-08"
"GB-BV-034",115.16204447587,-33.487152632235,"7.64224223837881e-08"
"GB-BV-035",115.257211639226,-33.3532822374245,"7.64224223837881e-08"
"GB-BV-036",115.091004350083,-33.4697222309924,"7.64224223837881e-08"
"GB-BV-037",115.144754826235,-33.4275334924891,"7.64224223837881e-08"
"GB-BV-038",115.536998887827,-33.3643362890569,"7.64224223837881e-08"
"GB-BV-039",115.078828102483,-33.420276656754,"7.64224223837881e-08"
"GB-BV-040",115.446850204371,-33.3834815678509,"7.64224223837881e-08"
"GB-BV-041",115.407686736957,-33.5042770444659,"7.64224223837881e-08"
"GB-BV-042",115.324301651729,-33.4375314373151,"7.64224223837881e-08"
"GB-BV-043",115.360327752566,-33.6338338195516,"7.64224223837881e-08"
"GB-BV-044",115.386028788771,-33.3865232098056,"7.64224223837881e-08"
"GB-BV-045",115.328496759357,-33.4956990312792,"7.64224223837881e-08"
"GB-BV-046",115.53787833318,-33.3794863417599,"3.90706505263176e-07"
"GB-BV-047",115.499539129658,-33.4349064182285,"3.90706505263176e-07"
"GB-BV-048",115.20650488256,-33.3563233133883,"3.90706505263176e-07"
"GB-BV-049",115.1106108969,-33.4734269833039,"3.90706505263176e-07"
"GB-BV-050",115.549895308062,-33.359513880116,"3.90706505263176e-07"
"GB-BV-051",115.476779253506,-33.4664835707957,"3.90706505263176e-07"
"GB-BV-052",115.28023975111,-33.4707252552234,"3.90706505263176e-07"
"GB-BV-053",115.20860237927,-33.6033220380454,"3.90706505263176e-07"
"GB-BV-054",115.38177264616,-33.3541486502948,"3.90706505263176e-07"
"GB-BV-055",115.304505563153,-33.4861290766619,"3.90706505263176e-07"
"GB-BV-056",115.185606611179,-33.5242099605059,"3.90706505263176e-07"
"GB-BV-057",115.059887214531,-33.5486915774207,"3.90706505263176e-07"
"GB-BV-058",115.463791730735,-33.4735919879051,"3.90706505263176e-07"
"GB-BV-059",115.345104025272,-33.5671184398386,"3.90706505263176e-07"
"GB-BV-060",115.186517767787,-33.5370751463136,"3.90706505263176e-07"
"GB-BV-061",115.103458945595,-33.5917943110516,"3.90706505263176e-07"
"GB-BV-062",115.532998842164,-33.3917201116182,"3.90706505263176e-07"
"GB-BV-063",115.065293803404,-33.4046095212056,"3.90706505263176e-07"
"GB-BV-064",115.449485445053,-33.4890646777398,"3.90706505263176e-07"
"GB-BV-065",115.210293406876,-33.5184012938559,"3.90706505263176e-07"
"GB-BV-066",115.43423383522,-33.4916735823451,"3.90706505263176e-07"
"GB-BV-067",115.102531904415,-33.4682827200446,"3.90706505263176e-07"
