"siteID","lon_WGS84","lat_WGS84","ip"
"GB-BV-001",115.163876736292,-33.6342197014589,"1.75042680998091e-07"
"GB-BV-002",115.061122228741,-33.5311741657997,"1.75042680998091e-07"
"GB-BV-003",115.398297104596,-33.5042814124343,"1.75042680998091e-07"
"GB-BV-004",115.336386912122,-33.5415217026736,"1.75042680998091e-07"
"GB-BV-005",115.190134329546,-33.6346069103147,"1.75042680998091e-07"
"GB-BV-006",115.142404176994,-33.6148718086436,"1.75042680998091e-07"
"GB-BV-007",115.354355492364,-33.5163909213752,"1.75042680998091e-07"
"GB-BV-008",115.27766319754,-33.635857365304,"1.75042680998091e-07"
"GB-BV-009",115.239177553435,-33.5909176245034,"1.75042680998091e-07"
"GB-BV-010",115.465305425054,-33.4226716437508,"1.75042680998091e-07"
"GB-BV-011",115.371600775406,-33.5293044051066,"1.75042680998091e-07"
"GB-BV-012",115.321183436912,-33.6491412057711,"1.75042680998091e-07"
"GB-BV-013",115.159905060218,-33.6151334746539,"1.75042680998091e-07"
"GB-BV-014",115.451868879657,-33.4415334817264,"1.75042680998091e-07"
"GB-BV-015",115.3919299725,-33.6120257506207,"1.75042680998091e-07"
"GB-BV-016",115.291418989548,-33.6043353932346,"1.75042680998091e-07"
"GB-BV-017",115.230170064818,-33.6034741050439,"1.75042680998091e-07"
"GB-BV-018",115.358606428094,-33.5227900858,"1.75042680998091e-07"
"GB-BV-019",115.251403971874,-33.6354887297585,"1.75042680998091e-07"
"GB-BV-020",115.387672432329,-33.6056276156501,"1.75042680998091e-07"
"GB-BV-021",115.117255767929,-33.5637525526846,"1.75042680998091e-07"
"GB-BV-022",115.269924002862,-33.5850088836351,"1.75042680998091e-07"
"GB-BV-023",115.125452552104,-33.5892465386357,"1.75042680998091e-07"
"GB-BV-024",115.353874811167,-33.5417554747878,"1.75042680998091e-07"
"GB-BV-025",115.129141618305,-33.6210142161917,"1.75042680998091e-07"
"GB-BV-026",115.361180847289,-33.6179647670612,"1.75042680998091e-07"
"GB-BV-027",115.434400273363,-33.4413141274991,"1.75042680998091e-07"
"GB-BV-028",115.278420043925,-33.5978125651979,"1.75042680998091e-07"
"GB-BV-029",115.385304298403,-33.4977699217581,"1.75042680998091e-07"
"GB-BV-030",115.308671433807,-33.6172577251505,"1.75042680998091e-07"
"GB-BV-031",115.109996388241,-33.5912814078337,"1.2969001686089e-07"
"GB-BV-032",115.190693222929,-33.6219641872813,"1.2969001686089e-07"
"GB-BV-033",115.395973230541,-33.521626412573,"1.2969001686089e-07"
"GB-BV-034",115.313859762863,-33.5647512912476,"1.2969001686089e-07"
"GB-BV-035",115.256933959092,-33.6155466285194,"1.2969001686089e-07"
"GB-BV-036",115.421500162198,-33.5145849614443,"1.2969001686089e-07"
"GB-BV-037",115.276682059,-33.6452999564409,"1.2969001686089e-07"
"GB-BV-038",115.075241597967,-33.5539011123835,"1.2969001686089e-07"
"GB-BV-039",115.427244802176,-33.4778105433098,"1.2969001686089e-07"
"GB-BV-040",115.333617023572,-33.5944960075749,"1.2969001686089e-07"
"GB-BV-041",115.271743790118,-33.6378618926798,"1.2969001686089e-07"
"GB-BV-042",115.240934002021,-33.6521654500314,"1.2969001686089e-07"
"GB-BV-043",115.432453609926,-33.4705070124865,"1.2969001686089e-07"
"GB-BV-044",115.349005535086,-33.5873330651123,"1.2969001686089e-07"
"GB-BV-045",115.33333350138,-33.609230689328,"1.2969001686089e-07"
"GB-BV-046",115.057291739586,-33.5381329206171,"9.6795178897246e-07"
"GB-BV-047",115.212231103252,-33.5998096534079,"9.6795178897246e-07"
"GB-BV-048",115.333735897555,-33.5718344499692,"9.6795178897246e-07"
"GB-BV-049",115.43944913896,-33.4868924716806,"9.6795178897246e-07"
"GB-BV-050",115.059090416865,-33.540858426569,"9.6795178897246e-07"
"GB-BV-051",115.188214668645,-33.5913681419047,"9.6795178897246e-07"
"GB-BV-052",115.358068867821,-33.5640673597067,"9.6795178897246e-07"
"GB-BV-053",115.465655063987,-33.4764295999692,"9.6795178897246e-07"
"GB-BV-054",115.109733622131,-33.6063775529795,"9.6795178897246e-07"
"GB-BV-055",115.199151948271,-33.6023172653643,"9.6795178897246e-07"
"GB-BV-056",115.339367459955,-33.5692127130787,"9.6795178897246e-07"
"GB-BV-057",115.443165638796,-33.4869392261518,"9.6795178897246e-07"
"GB-BV-058",115.099162487687,-33.5792425681911,"9.6795178897246e-07"
"GB-BV-059",115.270904891085,-33.6438019523606,"9.6795178897246e-07"
"GB-BV-060",115.345204484861,-33.5558036665352,"9.6795178897246e-07"
"GB-BV-061",115.428007221409,-33.5029329389852,"9.6795178897246e-07"
"GB-BV-062",115.070004760616,-33.5518182604952,"9.6795178897246e-07"
"GB-BV-063",115.34499868945,-33.5665907083533,"9.6795178897246e-07"
