"siteID","lon_WGS84","lat_WGS84","ip"
"GB-DC-001",115.522986211526,-33.3510528721978,"5.88016410956388e-08"
"GB-DC-002",115.445920024523,-33.4523866099658,"5.88016410956388e-08"
"GB-DC-003",115.153410003377,-33.6070255055281,"5.88016410956388e-08"
"GB-DC-004",115.397824217741,-33.6116887897524,"5.88016410956388e-08"
"GB-DC-005",115.504578610576,-33.3709979705201,"5.88016410956388e-08"
"GB-DC-006",115.204224407736,-33.4809604873007,"5.88016410956388e-08"
"GB-DC-007",115.3604824167,-33.508942619087,"5.88016410956388e-08"
"GB-DC-008",115.227227016427,-33.3847777271482,"5.88016410956388e-08"
"GB-DC-009",115.326630790991,-33.3846496588527,"5.88016410956388e-08"
"GB-DC-010",115.05035381652,-33.4859838244563,"5.88016410956388e-08"
"GB-DC-011",115.263334305354,-33.5422548285399,"5.88016410956388e-08"
"GB-DC-012",115.133608446175,-33.3964446566305,"5.88016410956388e-08"
"GB-DC-013",115.385757754392,-33.4458861270073,"5.88016410956388e-08"
"GB-DC-014",115.120963020533,-33.57055189094,"5.88016410956388e-08"
"GB-DC-015",115.319087236322,-33.6251000081089,"5.88016410956388e-08"
"GB-DC-016",115.228507744831,-33.4726482233451,"5.88016410956388e-08"
"GB-DC-017",115.219266463244,-33.4826055931098,"5.88016410956388e-08"
"GB-DC-018",115.35669177068,-33.3879139768784,"5.88016410956388e-08"
"GB-DC-019",115.137064406971,-33.3748916545049,"5.88016410956388e-08"
"GB-DC-020",115.305064196837,-33.568732801653,"5.88016410956388e-08"
"GB-DC-021",115.115119599302,-33.4163448465951,"5.88016410956388e-08"
"GB-DC-022",115.225265691499,-33.6368279096601,"5.88016410956388e-08"
"GB-DC-023",115.174271341342,-33.6202822121589,"5.88016410956388e-08"
"GB-DC-024",115.200778676538,-33.5025192291293,"5.88016410956388e-08"
"GB-DC-025",115.346452718118,-33.4525915425689,"5.88016410956388e-08"
"GB-DC-026",115.28895988904,-33.621826899447,"5.88016410956388e-08"
"GB-DC-027",115.201871777778,-33.4478010585482,"5.88016410956388e-08"
"GB-DC-028",115.338994642865,-33.5901508691222,"2.60663678188224e-07"
"GB-DC-029",115.079932632018,-33.4368012211603,"2.60663678188224e-07"
"GB-DC-030",115.151383848631,-33.5123819157324,"2.60663678188224e-07"
"GB-DC-031",115.291916276435,-33.4287790164679,"2.60663678188224e-07"
"GB-DC-032",115.27412746856,-33.6091507499548,"2.60663678188224e-07"
"GB-DC-033",115.187495483973,-33.3548765428397,"2.60663678188224e-07"
"GB-DC-034",115.157418391047,-33.4974159734107,"2.60663678188224e-07"
"GB-DC-035",115.288164269528,-33.4752435712516,"2.60663678188224e-07"
"GB-DC-036",115.316250356534,-33.5043404331933,"2.60663678188224e-07"
"GB-DC-037",115.24907259857,-33.4241079508451,"2.60663678188224e-07"
"GB-DC-038",115.247658590794,-33.5697994947042,"2.60663678188224e-07"
"GB-DC-039",115.389609835916,-33.4081403931228,"2.60663678188224e-07"
"GB-DC-040",115.145304563689,-33.4596224145912,"2.60663678188224e-07"
"GB-DC-041",115.223265511799,-33.4264965976571,"2.60663678188224e-07"
"GB-DC-042",115.354086524965,-33.4719899064671,"2.60663678188224e-07"
"GB-DC-043",115.470924942442,-33.4221279755576,"2.60663678188224e-07"
"GB-DC-044",115.26048134388,-33.3524456256781,"2.60663678188224e-07"
"GB-DC-045",115.301320454086,-33.4610506321483,"2.60663678188224e-07"
"GB-DC-046",115.338341796815,-33.5484080212957,"2.60663678188224e-07"
"GB-DC-047",115.191359801803,-33.3761314283841,"2.60663678188224e-07"
"GB-DC-048",115.158529440626,-33.5131658983438,"2.60663678188224e-07"
"GB-DC-049",115.397691301247,-33.3569462534184,"2.60663678188224e-07"
"GB-DC-050",115.30471777872,-33.5082954217301,"2.60663678188224e-07"
"GB-DC-051",115.234792214198,-33.4225482949435,"2.60663678188224e-07"
"GB-DC-052",115.218027920566,-33.6186639561837,"2.60663678188224e-07"
"GB-DC-053",115.336221118827,-33.3554867252695,"2.60663678188224e-07"
"GB-DC-054",115.190910743435,-33.469832890288,"2.60663678188224e-07"
"GB-DC-055",115.430152022779,-33.3812827942241,"2.60663678188224e-07"
"GB-DC-056",115.330216900195,-33.5996173567422,"2.60663678188224e-07"
"GB-DC-057",115.24896323608,-33.356395339063,"2.60663678188224e-07"
"GB-DC-058",115.228356755336,-33.5312274302601,"2.60663678188224e-07"
"GB-DC-059",115.287034310098,-33.4594957043034,"2.60663678188224e-07"
"GB-DC-060",115.327782071224,-33.5003846128018,"2.60663678188224e-07"
"GB-DC-061",115.23917820328,-33.4178193773196,"2.60663678188224e-07"
"GB-DC-062",115.182196386092,-33.5470169266725,"2.60663678188224e-07"
"GB-DC-063",115.369144713082,-33.3538535137874,"2.60663678188224e-07"
"GB-DC-064",115.148010169779,-33.3974156429818,"2.60663678188224e-07"
"GB-DC-065",115.199325826421,-33.6218305378418,"2.60663678188224e-07"
"GB-DC-066",115.089265688044,-33.4013679030233,"2.60663678188224e-07"
"GB-DC-067",115.129377879876,-33.4682906244207,"2.60663678188224e-07"
"GB-DC-068",115.329245524268,-33.4224235243393,"2.60663678188224e-07"
"GB-DC-069",115.473691272371,-33.4276327844397,"2.60663678188224e-07"
"GB-DC-070",115.353958251523,-33.6334476032648,"2.60663678188224e-07"
"GB-DC-071",115.186520437433,-33.4745608921515,"2.60663678188224e-07"
"GB-DC-072",115.267738245174,-33.4209365333069,"2.60663678188224e-07"
"GB-DC-073",115.408736288777,-33.3789681355919,"2.60663678188224e-07"
"GB-DC-074",115.155727593188,-33.4399314464872,"2.60663678188224e-07"
"GB-DC-075",115.265605882406,-33.4571608420775,"2.60663678188224e-07"
"GB-DC-076",115.189415867353,-33.6155364319164,"2.60663678188224e-07"
"GB-DC-077",115.525732575032,-33.3967823005906,"2.60663678188224e-07"
"GB-DC-078",115.089819325654,-33.4431002214264,"2.60663678188224e-07"
"GB-DC-079",115.111262203526,-33.5131832635162,"2.60663678188224e-07"
"GB-DC-080",115.325998619805,-33.4429016840058,"2.60663678188224e-07"
"GB-DC-081",115.445817616213,-33.4662863805567,"2.60663678188224e-07"
"GB-DC-082",115.062919206729,-33.4091553439107,"1.17060148634101e-06"
"GB-DC-083",115.123382755723,-33.6198719452809,"1.17060148634101e-06"
"GB-DC-084",115.209035990816,-33.5997507160959,"1.17060148634101e-06"
"GB-DC-085",115.455449418404,-33.4740956092974,"1.17060148634101e-06"
"GB-DC-086",115.208476016649,-33.3563404637585,"1.17060148634101e-06"
"GB-DC-087",115.180674173765,-33.5302679854217,"1.17060148634101e-06"
"GB-DC-088",115.51643100774,-33.4241399987057,"1.17060148634101e-06"
"GB-DC-089",115.453928130559,-33.4837614688874,"1.17060148634101e-06"
"GB-DC-090",115.059266659331,-33.5488839448219,"1.17060148634101e-06"
"GB-DC-091",115.221148242002,-33.5346957037133,"1.17060148634101e-06"
"GB-DC-092",115.535965461126,-33.3869261556296,"1.17060148634101e-06"
"GB-DC-093",115.335921115515,-33.5791477845455,"1.17060148634101e-06"
"GB-DC-094",115.104421853561,-33.5882811941707,"1.17060148634101e-06"
"GB-DC-095",115.104654277398,-33.4801286260402,"1.17060148634101e-06"
"GB-DC-096",115.426732732327,-33.4931159502087,"1.17060148634101e-06"
"GB-DC-097",115.424446346093,-33.5076148909712,"1.17060148634101e-06"
"GB-DC-098",115.126235478669,-33.6128084759702,"1.17060148634101e-06"
"GB-DC-099",115.460887396279,-33.4722241381233,"1.17060148634101e-06"
"GB-DC-100",115.284580830802,-33.4703308560778,"1.17060148634101e-06"
"GB-DC-101",115.187946163179,-33.5384394710746,"1.17060148634101e-06"
"GB-DC-102",115.551362651831,-33.3541835081283,"1.17060148634101e-06"
"GB-DC-103",115.443594852049,-33.4949351208883,"1.17060148634101e-06"
"GB-DC-104",115.069903701057,-33.5574333224711,"1.17060148634101e-06"
"GB-DC-105",115.10620743957,-33.4704663095079,"1.17060148634101e-06"
"GB-DC-106",115.382525854637,-33.3605536728352,"1.17060148634101e-06"
"GB-DC-107",115.350952743569,-33.5709448467798,"1.17060148634101e-06"
"GB-DC-108",115.147723401305,-33.5217383355106,"1.17060148634101e-06"
"GB-DC-109",115.34366591387,-33.5627805393253,"1.17060148634101e-06"
"GB-DC-110",115.209246985681,-33.3515098685341,"1.17060148634101e-06"
"GB-DC-111",115.102602659591,-33.5782457897698,"1.17060148634101e-06"
"GB-DC-112",115.249777535091,-33.5919051003045,"1.17060148634101e-06"
"GB-DC-113",115.447183854844,-33.4830344874455,"1.17060148634101e-06"
"GB-DC-114",115.071461177821,-33.5477699509754,"1.17060148634101e-06"
"GB-DC-115",115.212573627642,-33.5239254122622,"1.17060148634101e-06"
"GB-DC-116",115.536171434155,-33.3746642479476,"1.17060148634101e-06"
"GB-DC-117",115.510238760414,-33.4308460101094,"1.17060148634101e-06"
"GB-DC-118",115.118963144563,-33.6046329296596,"1.17060148634101e-06"
"GB-DC-119",115.431628715801,-33.4838141308225,"1.17060148634101e-06"
"GB-DC-120",115.123637104017,-33.6076052964555,"1.17060148634101e-06"
"GB-DC-121",115.117095154523,-33.4667478238149,"1.17060148634101e-06"
"GB-DC-122",115.462407881919,-33.4625584180693,"1.17060148634101e-06"
"GB-DC-123",115.361303253289,-33.5597757963593,"1.17060148634101e-06"
"GB-DC-124",115.229450012422,-33.3537205742083,"1.17060148634101e-06"
"GB-DC-125",115.299901520307,-33.4818297716284,"1.17060148634101e-06"
"GB-DC-126",115.188965958076,-33.5213426029618,"1.17060148634101e-06"
"GB-DC-127",115.494480869076,-33.4438950692264,"1.17060148634101e-06"
"GB-DC-128",115.111436227429,-33.6087235363187,"1.17060148634101e-06"
"GB-DC-129",115.09324509276,-33.4764139716402,"1.17060148634101e-06"
"GB-DC-130",115.442506322187,-33.4800726136564,"1.17060148634101e-06"
"GB-DC-131",115.429343202356,-33.4983128913079,"1.17060148634101e-06"
"GB-DC-132",115.127788617343,-33.6031435180315,"1.17060148634101e-06"
"GB-DC-133",115.191072832952,-33.5510738494499,"1.17060148634101e-06"
"GB-DC-134",115.470456833187,-33.4658826730019,"1.17060148634101e-06"
"GB-DC-135",115.403766704647,-33.529958790555,"1.17060148634101e-06"
"GB-DC-136",115.229032970698,-33.5764855197684,"4.43817736720812e-06"
"GB-DC-137",115.230764354188,-33.5766745332098,"4.43817736720812e-06"
"GB-DC-138",115.228241042389,-33.5814448729185,"4.43817736720812e-06"
"GB-DC-139",115.224382062347,-33.5835464486735,"4.43817736720812e-06"
"GB-DC-140",115.227224951419,-33.5454144289797,"1.10143051341441e-06"
"GB-DC-141",115.213365358585,-33.5768275227397,"1.10143051341441e-06"
"GB-DC-142",115.210684805081,-33.5714686789327,"1.10143051341441e-06"
"GB-DC-143",115.224590125993,-33.5729878819643,"1.10143051341441e-06"
"GB-DC-144",115.202139775254,-33.580666376036,"1.10143051341441e-06"
"GB-DC-145",115.206412476166,-33.5760675664307,"1.10143051341441e-06"
"GB-DC-146",115.206372505935,-33.5431356320317,"1.10143051341441e-06"
"GB-DC-147",115.228066518699,-33.5733674878566,"1.10143051341441e-06"
"GB-DC-148",115.216202379947,-33.595403986964,"3.00897826544153e-06"
"GB-DC-149",115.21419839674,-33.547656979096,"3.00897826544153e-06"
"GB-DC-150",115.222310549358,-33.5638744520664,"3.00897826544153e-06"
