"siteID","lon_WGS84","lat_WGS84","ip"
"GB-BV-001",115.182051325637,-33.6296848215899,"8.75213404990453e-08"
"GB-BV-002",115.127711793343,-33.5660875623579,"8.75213404990453e-08"
"GB-BV-003",115.445534073592,-33.4359355024729,"8.75213404990453e-08"
"GB-BV-004",115.306882083148,-33.5776385917646,"8.75213404990453e-08"
"GB-BV-005",115.15168290419,-33.60232606065,"8.75213404990453e-08"
"GB-BV-006",115.414166175308,-33.4624488676107,"8.75213404990453e-08"
"GB-BV-007",115.312892903458,-33.5866905364949,"8.75213404990453e-08"
"GB-BV-008",115.250671939759,-33.6037657824691,"8.75213404990453e-08"
"GB-BV-009",115.470551744447,-33.4183059796908,"8.75213404990453e-08"
"GB-BV-010",115.386792954044,-33.6056161476444,"8.75213404990453e-08"
"GB-BV-011",115.281785331073,-33.5952321755477,"8.75213404990453e-08"
"GB-BV-012",115.231561433421,-33.6304029361602,"8.75213404990453e-08"
"GB-BV-013",115.445853820157,-33.417998955474,"8.75213404990453e-08"
"GB-BV-014",115.282140888385,-33.5772975590781,"8.75213404990453e-08"
"GB-BV-015",115.281429458904,-33.613166736618,"8.75213404990453e-08"
"GB-BV-016",115.371595121501,-33.5668362411445,"2.59380033721779e-07"
"GB-BV-017",115.356630963082,-33.5979037459717,"2.59380033721779e-07"
"GB-BV-018",115.409052201145,-33.4839477276675,"2.59380033721779e-07"
"GB-BV-019",115.159074966923,-33.5899106255427,"2.59380033721779e-07"
"GB-BV-020",115.32498846914,-33.5610033158983,"2.59380033721779e-07"
"GB-BV-021",115.280016392278,-33.654180644684,"2.59380033721779e-07"
"GB-BV-022",115.416231340175,-33.4840397008449,"2.59380033721779e-07"
"GB-BV-023",115.252508401628,-33.5912658111008,"2.59380033721779e-07"
"GB-BV-024",115.350235918626,-33.5561315482723,"2.59380033721779e-07"
"GB-BV-025",115.29810095708,-33.649220227504,"2.59380033721779e-07"
"GB-BV-026",115.405367147415,-33.4891113658924,"2.59380033721779e-07"
"GB-BV-027",115.173009450968,-33.6109599126307,"2.59380033721779e-07"
"GB-BV-028",115.346146782433,-33.5821314040683,"2.59380033721779e-07"
"GB-BV-029",115.308991502136,-33.6441589159613,"2.59380033721779e-07"
"GB-BV-030",115.437394553076,-33.5051525449626,"2.59380033721779e-07"
"GB-BV-031",115.24817705191,-33.6276798063744,"2.59380033721779e-07"
"GB-BV-032",115.332373952965,-33.5506812894084,"2.59380033721779e-07"
"GB-BV-033",115.445320516718,-33.4635638737478,"2.59380033721779e-07"
"GB-BV-034",115.321093330197,-33.5765831166258,"2.59380033721779e-07"
"GB-BV-035",115.393924202765,-33.5254404315535,"2.59380033721779e-07"
"GB-BV-036",115.335266229583,-33.5871963438516,"2.59380033721779e-07"
"GB-BV-037",115.419157948546,-33.5205541522158,"2.59380033721779e-07"
"GB-BV-038",115.266257620913,-33.6227239103835,"2.59380033721779e-07"
"GB-BV-039",115.1734489323,-33.5901237042998,"2.59380033721779e-07"
"GB-BV-040",115.29830600587,-33.6388014944045,"2.59380033721779e-07"
"GB-BV-041",115.148183254044,-33.594958707332,"2.59380033721779e-07"
"GB-BV-042",115.35293772363,-33.6030654922219,"2.59380033721779e-07"
"GB-BV-043",115.1943585441,-33.621694850774,"2.59380033721779e-07"
"GB-BV-044",115.394886228508,-33.4733430138089,"2.59380033721779e-07"
"GB-BV-045",115.151665767286,-33.6002214484296,"2.59380033721779e-07"
"GB-BV-046",115.051542500271,-33.5377224112043,"9.6795178897246e-07"
"GB-BV-047",115.352213382297,-33.5690642651122,"9.6795178897246e-07"
"GB-BV-048",115.45619107496,-33.475991878452,"9.6795178897246e-07"
"GB-BV-049",115.197118428646,-33.6019674826099,"9.6795178897246e-07"
"GB-BV-050",115.060656546934,-33.5459574046344,"9.6795178897246e-07"
"GB-BV-051",115.291207565235,-33.6437641252898,"9.6795178897246e-07"
"GB-BV-052",115.456095379216,-33.4813857641194,"9.6795178897246e-07"
"GB-BV-053",115.106252668532,-33.5871230598055,"9.6795178897246e-07"
"GB-BV-054",115.335525894531,-33.566143492505,"9.6795178897246e-07"
"GB-BV-055",115.435316346507,-33.5000077843712,"9.6795178897246e-07"
"GB-BV-056",115.461812839667,-33.4733642437366,"9.6795178897246e-07"
"GB-BV-057",115.09532936012,-33.5761661654051,"9.6795178897246e-07"
"GB-BV-058",115.352315854785,-33.5636707292114,"9.6795178897246e-07"
"GB-BV-059",115.446660226854,-33.4893604391652,"9.6795178897246e-07"
"GB-BV-060",115.193509958052,-33.5965201317422,"9.6795178897246e-07"
"GB-BV-061",115.195089338571,-33.6100299299955,"9.6795178897246e-07"
"GB-BV-062",115.071691568369,-33.5515244025932,"9.6795178897246e-07"
"GB-BV-063",115.460002579009,-33.4706442176213,"9.6795178897246e-07"
"GB-BV-064",115.333510574586,-33.5742086857365,"9.6795178897246e-07"
"GB-BV-065",115.206476703929,-33.5994061868675,"9.6795178897246e-07"
"GB-BV-066",115.342965306088,-33.5662433296847,"9.6795178897246e-07"
"GB-BV-067",115.191705888787,-33.5937964207612,"9.6795178897246e-07"
"GB-BV-068",115.278123612407,-33.6462799381861,"9.6795178897246e-07"
"GB-BV-069",115.188098082221,-33.5883489277459,"9.6795178897246e-07"
"GB-BV-070",115.433603564039,-33.491893576341,"9.6795178897246e-07"
"GB-BV-071",115.104451586996,-33.5843981730048,"9.6795178897246e-07"
"GB-BV-072",115.442847051989,-33.4947076267188,"9.6795178897246e-07"
"GB-BV-073",115.09893072996,-33.5816161561551,"9.6795178897246e-07"
"GB-BV-074",115.459907138808,-33.4760381176391,"9.6795178897246e-07"
"GB-BV-075",115.184038582837,-33.6044734696344,"9.6795178897246e-07"
"GB-BV-076",115.227413713126,-33.6029004736365,"1.91087263539967e-06"
"GB-BV-077",115.225163944416,-33.5837161328626,"1.91087263539967e-06"
"GB-BV-078",115.231806698467,-33.5818960390856,"1.91087263539967e-06"
"GB-BV-079",115.214941512718,-33.5849167302195,"1.69044878342757e-06"
"GB-BV-080",115.213573588837,-33.5828522651762,"1.69044878342757e-06"
"GB-BV-081",115.218877561068,-33.5992864971746,"1.69044878342757e-06"
"GB-BV-082",115.23169548078,-33.5933362430781,"1.69044878342757e-06"
"GB-BV-083",115.224518761213,-33.5993676032242,"1.69044878342757e-06"
"GB-BV-084",115.233147379242,-33.5913122643718,"1.69044878342757e-06"
"GB-BV-085",115.214219036354,-33.5974582210825,"3.91618618775796e-06"
"GB-BV-086",115.21612248282,-33.5948059050076,"3.91618618775796e-06"
"GB-BV-087",115.206936856561,-33.5919933139708,"3.91618618775796e-06"
"GB-BV-088",115.200551798368,-33.5878809315276,"3.91618618775796e-06"
"GB-BV-089",115.219873977724,-33.5921801649685,"3.91618618775796e-06"
"GB-BV-090",115.211474282886,-33.5960786732435,"3.91618618775796e-06"
"GB-BV-091",115.381578455803,-33.5241680506692,"7.5625076043233e-07"
"GB-BV-092",115.396031828944,-33.5396286953537,"7.5625076043233e-07"
"GB-BV-093",115.380781086243,-33.5669206575948,"7.5625076043233e-07"
"GB-BV-094",115.378761919148,-33.5551030104169,"5.9255496826394e-07"
"GB-BV-095",115.37618916935,-33.5654217655919,"5.9255496826394e-07"
"GB-BV-096",115.400491227468,-33.5381314720531,"5.9255496826394e-07"
"GB-BV-097",115.397921632009,-33.548450797732,"5.9255496826394e-07"
"GB-BV-098",115.379019689427,-33.541303046392,"5.9255496826394e-07"
"GB-BV-099",115.38840620003,-33.5483272805297,"5.9255496826394e-07"
"GB-BV-100",115.36080271848,-33.5523432281693,"5.10111537747251e-06"
"GB-BV-101",115.372146949785,-33.5524929405539,"5.10111537747251e-06"
"GB-BV-102",115.366364199011,-33.5582937689015,"5.10111537747251e-06"
"GB-BV-103",115.363167115642,-33.5559007246803,"5.10111537747251e-06"
"GB-BV-104",115.369738113259,-33.5512858332435,"5.10111537747251e-06"
"GB-BV-105",115.373899676498,-33.5454635443061,"5.10111537747251e-06"
"GB-BV-106",115.408538019204,-33.5568206154989,"4.17457467563896e-07"
"GB-BV-107",115.42262404446,-33.5611088893952,"4.17457467563896e-07"
"GB-BV-108",115.399511124255,-33.585459738174,"4.17457467563896e-07"
"GB-BV-109",115.214273393859,-33.6363255273578,"4.17457467563896e-07"
"GB-BV-110",115.42493413415,-33.5898939493855,"4.17457467563896e-07"
"GB-BV-111",115.09393467213,-33.564698523778,"4.17457467563896e-07"
"GB-BV-112",115.4197169382,-33.56517975631,"4.17457467563896e-07"
"GB-BV-113",115.419417496619,-33.5816077144785,"4.17457467563896e-07"
"GB-BV-114",115.105441744292,-33.5566598644698,"4.17457467563896e-07"
"GB-BV-115",115.42737738618,-33.602746548507,"1.89145488651436e-06"
"GB-BV-116",115.429372864942,-33.5661084032063,"1.89145488651436e-06"
"GB-BV-117",115.430319195529,-33.5873466750517,"1.89145488651436e-06"
"GB-BV-118",115.208857470527,-33.6113525508859,"1.89145488651436e-06"
"GB-BV-119",115.43455562456,-33.5738927266498,"1.89145488651436e-06"
"GB-BV-120",115.424785411544,-33.5988542631951,"1.89145488651436e-06"
"GB-BV-121",115.438304252894,-33.5874477287981,"1.89145488651436e-06"
"GB-BV-122",115.215154770462,-33.6288096869116,"1.89145488651436e-06"
"GB-BV-123",115.422615043952,-33.571811432608,"1.89145488651436e-06"
"GB-BV-124",115.420827547891,-33.5968741474111,"1.89145488651436e-06"
"GB-BV-125",115.215393471543,-33.6172357455856,"1.89145488651436e-06"
"GB-BV-126",115.208538077785,-33.6267844270592,"1.89145488651436e-06"
"GB-BV-127",115.433329559151,-33.5680882200805,"1.89145488651436e-06"
"GB-BV-128",115.415503637613,-33.5968060668907,"1.89145488651436e-06"
"GB-BV-129",115.211439880014,-33.6152490584654,"1.89145488651436e-06"
"GB-BV-130",115.200550336827,-33.626668428985,"1.89145488651436e-06"
"GB-BV-131",115.435572904782,-33.5912725380725,"1.89145488651436e-06"
"GB-BV-132",115.203293020163,-33.6228491983349,"1.89145488651436e-06"
"GB-BV-133",115.200281845063,-33.6154343670594,"5.21846396248867e-06"
"GB-BV-134",115.210867991431,-33.6074561670072,"5.21846396248867e-06"
"GB-BV-135",115.442990621201,-33.5815527236854,"5.21846396248867e-06"
"GB-BV-136",115.093095283487,-33.5685230829777,"5.21846396248867e-06"
"GB-BV-137",115.206741114051,-33.6132048334872,"5.21846396248867e-06"
"GB-BV-138",115.434853008514,-33.5884205208904,"5.21846396248867e-06"
"GB-BV-139",115.439005649717,-33.5803407657362,"5.21846396248867e-06"
"GB-BV-140",115.087565758544,-33.5649527506083,"5.21846396248867e-06"
"GB-BV-141",115.20120389515,-33.6096393540478,"5.21846396248867e-06"
"GB-BV-142",115.440482593481,-33.5873298680066,"5.21846396248867e-06"
"GB-BV-143",115.443074065896,-33.57690678307,"5.21846396248867e-06"
"GB-BV-144",115.082811864043,-33.5625558608937,"5.21846396248867e-06"
"GB-BV-145",115.206060061714,-33.6073865182782,"5.21846396248867e-06"
"GB-BV-146",115.444509601202,-33.586218818002,"5.21846396248867e-06"
"GB-BV-147",115.089789313115,-33.5731187476514,"5.21846396248867e-06"
"GB-BV-148",115.085188777701,-33.5637543275397,"5.21846396248867e-06"
