OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
113	5	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	131.29034	2.88246	5.64480	2176.58679	21.04769	3.42316	3.66456	774.46378	-106.19019	-2031.36889	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	6	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	131.75352	2.35594	4.22843	1931.91144	18.46818	9.76994	1.03311	610.99249	-34.87299	-1832.41749	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	7	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	131.17929	2.96238	4.41905	2258.01545	18.86986	5.21587	1.07913	729.92653	22.93645	-2136.65977	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	8	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	127.23358	2.26380	4.09757	2103.59732	15.07997	3.83472	4.89314	544.24520	57.61768	-2031.15707	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	9	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	119.63394	2.62093	4.02733	2266.17956	15.86923	2.21041	4.79333	619.44007	16.88752	-2179.81160	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	10	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	123.84852	2.58492	5.31806	2080.07250	9.82216	16.11534	8.55634	289.50678	205.17757	-2049.58278	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	11	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	129.49764	3.19692	3.50731	2186.78326	9.14353	20.00106	6.96147	225.25114	264.60672	-2158.99658	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	12	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	143.04160	2.59386	3.86351	2006.70689	8.01339	18.98219	0.57533	58.90682	273.47163	-1987.11243	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	13	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	139.79090	2.85568	5.93132	1933.88450	6.82166	23.31407	2.11349	79.70692	215.43328	-1920.19389	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	14	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	122.95028	2.58018	6.08772	1954.44296	6.67412	19.98213	13.63158	173.84334	146.20338	-1941.19818	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	15	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	123.98989	2.05969	6.05029	1948.36267	8.96413	12.57112	3.36548	280.49954	116.12362	-1924.56551	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	16	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	123.61391	1.66640	4.36338	1983.21501	4.65174	8.68522	2.93083	123.09158	103.52273	-1976.68240	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	17	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	130.28300	2.02182	6.10480	1862.29122	5.60639	15.61741	3.09507	-103.12729	149.88317	-1853.38296	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	18	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	124.30937	1.24303	4.95639	1865.03952	2.67468	3.60142	10.14779	65.13711	57.72108	-1863.00775	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	19	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	128.17571	1.38659	4.45693	1894.16343	7.10901	1.43418	0.75558	228.74452	51.25644	-1879.60203	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	20	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	121.47589	1.96087	5.46294	1969.57887	12.34403	7.03591	1.18450	420.57599	20.15601	-1924.04535	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	21	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	126.55118	2.07994	4.86335	2126.29166	12.86460	1.23878	2.67980	472.72474	-25.54188	-2072.91948	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	22	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	120.54877	2.37974	3.81947	1974.19962	18.20660	9.54363	7.49376	602.75312	-131.01451	-1875.36344	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	23	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	118.73525	1.78807	5.05874	1895.05264	2.84822	12.62728	17.60976	-89.35475	29.71412	-1892.71162	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	24	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	118.47044	2.44216	4.07529	1973.24002	5.52345	17.59912	7.91492	-187.48275	30.39549	-1964.07803	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	25	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	113.77327	1.50687	2.68114	1968.89702	1.38711	7.51115	15.66813	47.54867	3.28067	-1968.32006	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	26	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	125.63291	2.27223	3.51970	1984.41622	4.33344	15.69412	0.38458	-117.68376	-92.91764	-1978.74318	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	27	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	127.00018	1.30681	5.34102	2066.69409	3.04133	0.53916	11.53694	-63.17318	-89.62445	-2063.78320	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	28	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	124.52856	2.65773	3.17256	2021.00936	2.41779	19.17908	9.70391	21.59042	-82.47919	-2019.21021	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	29	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	117.99162	3.17094	2.39750	1957.67303	7.16703	25.58542	6.04809	-238.97423	-50.46161	-1942.37705	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	30	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	124.81848	2.56761	4.40094	1753.53157	12.41711	25.78616	14.32522	-375.36315	-35.69628	-1712.51314	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	31	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	120.86507	1.76937	5.75464	2113.62271	7.52660	5.63310	7.91645	-274.87340	-33.07438	-2095.41205	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	32	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	122.91159	3.15284	4.53770	1806.82797	15.11634	32.21714	5.34800	-409.01523	233.92564	-1744.30864	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	33	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	138.09581	4.38040	2.89183	1788.27021	14.34429	53.80105	6.34799	-432.28573	-97.02527	-1732.51998	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	34	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	126.27689	2.01174	4.93615	1998.70488	14.98799	0.44471	2.48603	506.17495	-104.74109	-1930.70904	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	35	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	131.33389	2.58928	2.62040	1986.77128	10.17026	17.78649	11.41955	348.76809	-37.81288	-1955.55391	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	36	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	123.60681	2.40247	5.51062	2221.99155	14.57742	2.63996	3.82261	552.46975	-86.81082	-2150.46216	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	37	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	130.82201	3.65521	5.24781	2131.89936	12.18036	24.11617	2.65866	433.98270	-118.26739	-2083.90660	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	38	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	121.65397	2.90736	5.03199	2105.54652	8.17052	18.74573	8.15259	270.49410	-127.97335	-2084.17415	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	39	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	112.94365	2.53255	2.32515	2020.77723	7.66873	16.84552	4.44760	252.14429	-95.61145	-2002.70375	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	40	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	124.14094	3.46832	5.49904	2163.96218	3.32324	22.69199	5.10592	101.36154	-73.90297	-2160.32325	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	41	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	133.77182	4.10856	5.15843	1770.78564	21.17098	62.98419	18.48248	-550.60954	325.29888	-1651.26968	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	42	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	144.55521	3.67938	4.59309	1654.24007	17.64924	54.75333	3.12116	-404.36302	296.71561	-1576.37578	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	43	113_L19.avi	86621	113_R20.avi	85921	48.17095	Time Seabed	44.51285	131.00066	3.40992	4.40971	1814.74188	7.63336	34.32167	2.98551	-74.05730	229.40093	-1798.66029	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	44	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	158.26125	5.28477	4.15493	2018.62512	7.43803	46.48530	1.68578	-133.48798	224.65179	-2001.63931	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	45	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	140.32873	4.24464	3.61771	1983.08288	10.15320	37.20288	4.92052	-207.32628	281.46304	-1952.02769	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	46	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	155.53728	4.14058	2.85510	1915.94217	11.87636	39.77276	3.30919	-219.59068	327.49645	-1874.92944	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	47	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	145.17374	1.50021	1.47981	2019.79487	2.36815	6.44488	9.90830	-38.49073	74.05267	-2018.06987	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	48	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	136.58620	2.63894	7.82569	2308.63075	5.51864	12.90340	5.06927	-218.59261	38.86205	-2297.93014	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	49	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	127.60377	2.61228	1.92969	2045.95273	3.87596	17.78681	4.91807	-138.00477	-9.02583	-2041.27308	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	50	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	138.60003	2.59091	5.19339	2231.85385	2.54375	14.30529	1.49166	-72.07824	-67.94492	-2229.65464	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	51	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	149.04442	5.17063	8.93512	2014.37975	17.79353	52.85318	12.17959	-432.09921	438.42485	-1918.01973	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	52	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	128.16200	3.51077	9.70192	1897.37956	20.70593	35.53848	7.48215	-539.51273	398.72153	-1774.82290	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	53	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	138.51748	3.62528	9.69431	1813.37396	18.96005	41.66828	8.18802	-485.73049	333.46712	-1714.98999	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	54	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	141.88872	3.34466	6.31566	1809.43335	19.94820	37.04267	6.41885	-540.08349	298.99886	-1700.86994	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	55	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	135.69755	3.36543	5.80889	2061.83635	9.21074	24.25413	0.57072	-299.67974	138.24666	-2035.25159	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	56	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	121.17670	5.55855	4.37447	2365.73607	6.76833	33.30907	4.15738	-220.22824	170.98753	-2349.24881	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	57	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	132.89350	3.25023	6.28629	1854.98720	17.51192	31.06595	2.90759	-539.25979	144.07122	-1769.01664	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	58	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	118.55347	1.37356	5.33492	2208.27654	5.11430	0.38522	7.24101	20.46166	-195.78587	-2199.48505	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	59	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	141.27696	2.41480	6.95534	2192.05369	5.07393	13.35815	9.40837	145.98080	-127.57046	-2183.46393	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	60	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	137.00645	1.52583	4.03951	2230.07241	1.89163	3.96244	4.37234	40.68483	-61.34813	-2228.85713	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	61	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	97.20400	1.88740	18.00849	1447.65457	12.83636	26.60399	4.05032	-309.24094	-88.37619	-1411.47563	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	62	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	153.43463	5.04824	7.16726	1838.35220	14.10075	62.84780	6.70199	-371.39375	250.31463	-1782.96048	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	63	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	143.89472	4.83366	4.14874	1810.91054	13.69469	60.13405	1.68420	-386.50460	185.53484	-1759.42832	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	64	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	140.84360	5.85788	0.62134	2273.15811	12.48054	40.79466	6.23836	-414.86422	263.08150	-2219.44218	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	65	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	133.91561	1.85235	8.94511	2067.77290	6.51757	9.08467	17.42388	223.66743	-71.14075	-2054.40908	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	66	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	143.62998	2.68180	5.47777	2117.97561	11.11270	15.34913	13.62552	397.69818	-92.07401	-2078.26351	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	67	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	142.86437	3.81669	3.55570	2258.93771	9.04017	22.31585	2.17763	354.08565	24.60872	-2230.87816	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	68	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	151.96444	2.30023	5.20184	2048.76473	12.44433	11.02899	11.61946	441.42558	-7.55374	-2000.63073	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	69	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	150.86601	3.65056	10.65739	2212.36289	1.59776	22.93123	2.52411	60.71637	10.89546	-2211.50274	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	70	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	127.51946	1.46075	1.54602	2273.54912	1.62207	1.77863	5.75433	-62.21347	16.46997	-2272.63807	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	71	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	118.59247	1.50908	2.79640	2209.52794	2.84436	3.18517	3.53508	109.51253	5.35735	-2206.80584	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	72	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	139.23296	4.85832	7.98623	2069.76601	8.65282	39.00571	3.12817	-292.50652	-106.78725	-2046.20814	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	73	113_L19.avi	86643	113_R20.avi	85943	48.18318	Time Seabed	44.52508	90.99317	1.63269	11.70750	1661.94192	3.69806	14.95994	1.99009	-47.81055	-95.93987	-1658.48142	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	74	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	124.14834	4.02336	4.19970	1843.90124	16.66951	44.16696	1.82574	-478.06253	226.31232	-1766.41183	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	75	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	131.41386	3.33864	5.57055	1621.86217	17.36225	49.15247	3.64860	-470.55005	113.23636	-1547.96547	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	76	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	132.20195	3.77937	6.14753	1673.12728	17.68829	55.47131	5.20161	-482.66971	159.56227	-1594.02784	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	77	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	141.92646	3.77918	5.35065	1712.41077	13.76232	48.02333	4.47877	-400.04394	76.92926	-1663.24904	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	78	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	121.99270	4.01750	3.55753	1798.20382	10.80165	46.01755	13.84374	-321.06918	102.39204	-1766.34295	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	79	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	121.59092	3.75726	6.23124	1933.12456	10.25513	33.37450	4.72938	-314.27115	140.27768	-1902.24247	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	80	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	136.90829	3.00689	3.75888	1999.13054	16.86853	20.51052	0.02323	-579.13942	33.38445	-1913.11419	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	81	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	116.84906	3.38277	4.55523	1623.75047	18.60468	51.37253	4.41578	-514.78602	57.93691	-1538.89709	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	82	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	133.41696	3.92167	2.96906	1736.00797	18.69483	53.33942	6.37931	-556.43676	-1.34220	-1644.41479	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	83	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	128.10984	2.70490	3.78273	1752.51322	23.97030	28.15888	5.71281	-699.30338	133.76254	-1601.36971	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	84	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	129.96952	4.51295	2.98986	1963.54198	16.14999	43.40170	6.37867	-545.34433	-29.92375	-1886.05441	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	85	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	127.48612	2.98607	5.49795	1785.43779	11.53963	29.71887	4.63777	-355.13157	-38.09608	-1749.34799	Carangidae	Pseudocaranx	spp		1	AD	Passing			
113	86	113_L19.avi	86664	113_R20.avi	85964	48.19486	Time Seabed	44.53676	117.10337	1.82517	4.23126	1881.17792	8.93310	10.81715	0.55621	-279.05434	-86.35801	-1858.35985	Carangidae	Pseudocaranx	spp		1	AD	Passing			
