OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
823	44	1	1376.36937	649.31483	1198.57658	682.27641
823	45	0	1032.10811	692.56670	1173.32432	713.68730
823	45	1	1097.26126	700.05870	1260.09910	721.17930
823	46	0	1252.13514	678.99360	1417.28829	707.46318
823	46	1	1344.67568	669.77268	1525.68468	699.68303
89	0	0	1263.48387	745.59633	727.12258	715.87156
GBR-BOB	0	0	1555.18551	725.65816	1414.48907	811.23418
GBR-BOB	0	1	1714.98563	724.75916	1557.49969	811.83352
GBR-BOB	1	0	347.78701	675.04218	401.58026	717.45616
GBR-BOB	1	1	447.02498	677.13984	499.01936	722.55050
GBR-BOB	2	0	79.75016	858.48280	111.73017	876.49612
GBR-BOB	2	1	149.10681	812.13430	170.69332	836.34073
GBR-BOB	3	0	1285.58588	491.82353	1459.01249	547.42619
GBR-BOB	3	1	1455.27983	474.14317	1640.39913	526.14983
GBR-BOB	4	0	799.97876	620.97447	947.39225	669.63152
GBR-BOB	4	1	945.68770	567.03441	1095.49969	621.38513
GBR-BOB	5	0	1265.10806	688.09767	1044.51468	760.10988
GBR-BOB	5	1	1883.82261	258.70477	1645.88507	313.49612
GBR-BOB	6	0	1413.15053	104.91565	1216.72017	155.70366
GBR-BOB	6	1	1622.21986	124.69367	1411.88944	168.49390
GBR-BOB	7	0	123.92255	839.87458	0.79950	861.70477
GBR-BOB	7	1	447.10556	773.86570	279.91818	818.67259
GBR-BOB	8	0	596.75078	571.68701	268.75828	638.07325
GBR-BOB	8	1	759.04934	477.79134	440.65084	549.37181
GBR-BOB	9	0	912.92380	694.90899	541.93192	761.30633
GBR-BOB	9	1	1116.90256	780.10100	735.11493	846.90677
GBR-BOB	10	0	1488.07183	653.18646	1279.38101	726.76249
GBR-BOB	10	1	1599.90194	695.13984	1396.00812	781.60155
GBR-BOB	11	0	175.69019	547.59378	354.91193	594.07214
GBR-BOB	11	1	273.42911	561.67814	431.36415	611.45283
GBR-BOB	12	0	1491.37164	840.23085	1021.33042	932.04883
GBR-BOB	12	1	1666.48282	768.44950	1229.62461	859.17425
GBR-BOB	13	0	797.62711	587.48280	705.27108	644.36182
GBR-BOB	13	1	893.56715	621.34517	813.80325	680.32186
GBR-BOB	14	0	922.04747	174.98002	702.65272	257.36182
GBR-BOB	14	1	1088.47783	454.42619	815.06808	527.18979
GBR-BOB	15	0	1169.01437	589.50055	937.29919	655.82353
GBR-BOB	15	1	1455.63523	510.68812	1176.24984	583.30411
GBR-BOB	16	0	1168.75703	376.07880	797.06246	448.59711
GBR-BOB	16	1	1264.26171	694.36515	815.03998	767.14983
GBR-BOB	17	0	63.86009	302.45616	187.98251	388.95450
GBR-BOB	17	1	161.29919	301.85683	287.82011	380.86349
GBR-BOB	18	0	804.57277	609.55827	458.65459	675.54051
GBR-BOB	18	1	887.32105	519.35849	565.68770	586.83907
GBR-BOB	19	0	694.74016	413.85350	491.86508	480.67481
GBR-BOB	19	1	881.05497	563.45283	592.04372	629.55050
GBR-BOB	20	0	1166.35665	268.62153	1133.91693	324.66593
GBR-BOB	20	1	1187.04372	168.23307	1176.79013	223.67814
GBR-BOB	21	0	1314.07745	645.83019	922.09994	728.80688
GBR-BOB	21	1	1731.51280	562.52719	1344.28545	646.72586
GBR-BOB	22	0	1204.04747	677.24750	877.85134	747.96892
GBR-BOB	23	0	1782.38601	814.90122	1221.19113	916.09989
GBR-BOB	23	1	1869.93129	646.78801	1267.06246	739.59600
GBR-BOB	24	0	1311.38663	906.04550	853.29357	983.80688
GBR-BOB	24	1	1578.16115	978.71254	1139.91318	1069.81132
GBR-BOB	25	0	1738.91318	605.73252	1367.47033	687.24417
GBR-BOB	25	1	1905.00937	609.92786	1517.07683	697.43285
GBR-BOB	26	0	1357.64397	641.97003	890.96814	718.41842
GBR-BOB	26	1	1679.34291	802.59156	1110.14616	918.54717
GBR-BOB	27	0	1319.27858	443.33518	1329.75890	497.95782
GBR-BOB	27	1	1383.73829	450.52719	1380.42723	512.04218
GBR-BOB	28	0	670.69019	517.87125	467.89881	583.52386
GBR-BOB	28	1	917.73579	368.63707	726.63710	434.88901
GBR-BOB	29	0	1281.64897	696.32186	901.31730	772.93452
GBR-BOB	29	1	1597.06996	456.23418	1198.75141	532.75583
GBR-BOB	30	0	1326.37102	703.61820	1063.73517	769.54495
GBR-BOB	31	0	1260.41224	702.41953	811.34354	775.20422
GBR-BOB	31	1	1334.74578	388.63485	887.65834	464.45949
GBR-BOB	32	0	42.87320	325.34517	88.44472	410.52719
GBR-BOB	32	1	131.91755	330.43951	179.58776	409.62819
GBR-BOB	33	0	1493.80200	92.89678	1514.90443	124.96115
GBR-BOB	33	1	1660.49781	97.39179	1708.88320	119.86681
GBR-BOB	34	0	1621.08682	684.62819	1240.09619	771.92120
GBR-BOB	34	1	1777.58901	659.15649	1398.99688	746.14983
GBR-BOB	35	0	497.15053	222.07214	465.77389	305.25749
GBR-BOB	35	1	669.24297	320.06326	589.89631	394.25860
GBR-BOB	36	0	1318.78139	353.24417	1366.85384	403.95782
GBR-BOB	36	1	1413.22236	438.64928	1452.60025	495.65594
GBR-BOB	37	0	980.66583	509.56826	846.17052	575.70255
GBR-BOB	37	1	1094.59463	401.98779	944.80887	465.72475
GBR-BOB	38	0	745.49469	454.48946	527.89132	522.46282
GBR-BOB	38	1	852.82761	475.76582	641.22049	543.43951
GBR-BOB	39	0	1292.18176	740.44950	832.41287	812.25527
GBR-BOB	39	1	1514.73641	570.72919	1095.64834	650.43507
GBR-BOB	40	0	1213.35665	650.04550	830.96002	718.47059
GBR-BOB	40	1	1355.52592	372.78579	1049.17989	452.24417
GBR-BOB	41	0	532.93004	814.65150	329.14241	859.72919
GBR-BOB	41	1	820.14803	704.87347	603.35103	758.55383
GBR-BOB	42	0	822.89132	150.25416	408.68457	236.46948
GBR-BOB	42	1	1176.46096	282.94451	767.14991	361.04883
GBR-BOB	43	0	988.48157	343.78246	679.50531	426.75583
GBR-BOB	43	1	1290.06246	469.45616	967.12180	542.12653
GBR-BOB	44	0	894.58401	638.90788	608.48532	708.00555
GBR-BOB	44	1	1043.89069	563.39179	772.78264	630.69145
GBR-BOB	45	0	1117.62711	584.82020	747.49094	649.19756
GBR-BOB	45	1	1465.40974	516.79578	1144.79950	591.37847
